======================================
Ranking by: current_elo
Generated at: 2026-01-09 02:19:26
Total players: 2080
======================================

Rank  	Value       	Player Name              	Rounds
------------------------------------------------------------
1     	2828.0      	ugly2333                 	3760
2     	2771.0      	CHAGA07                  	30527
3     	2754.0      	有限鲤鱼机          	6049
4     	2745.0      	CHAGA02                  	30132
5     	2682.0      	bdbw99                   	1584
6     	2678.0      	门清一摸五          	5025
7     	2672.0      	laitedao                 	6119
8     	2671.0      	萌新99                 	2945
9     	2648.0      	关关雎鸠2024         	2440
10    	2632.0      	东西喵                	2303
11    	2631.0      	alaya23                  	3968
12    	2625.0      	Mikoto                   	1655
13    	2613.0      	lusika                   	2144
14    	2606.0      	梦幻情怀             	705
15    	2599.0      	真随机                	2675
16    	2599.0      	liuachun                 	528
17    	2598.0      	随机性2025            	336
18    	2592.0      	椎名真白             	631
19    	2591.0      	Encyclopedia             	5327
20    	2587.0      	茅老道                	5326
21    	2584.0      	黑一色                	1732
22    	2581.0      	芋蔗                   	187
23    	2571.0      	希岸子                	4102
24    	2563.0      	绚彩蓝                	4580
25    	2561.0      	吴下阿濛             	784
26    	2561.0      	Gompyn                   	728
27    	2559.0      	立花明明子          	5856
28    	2555.0      	龙骧                   	16
29    	2549.0      	玖柒、97              	1568
30    	2546.0      	国标菜鸡             	2016
31    	2546.0      	SSSFFF                   	2672
32    	2543.0      	专打Jencese            	1264
33    	2538.0      	婆罗摩笈多          	1568
34    	2535.0      	襄下樊人             	4763
35    	2535.0      	看雪飘过             	5021
36    	2531.0      	弗兰基                	1216
37    	2530.0      	东方雁                	2021
38    	2529.0      	CHAGA06                  	1140
39    	2528.0      	菜鸟坟墓             	6653
40    	2527.0      	猫头鹰                	5758
41    	2523.0      	空白                   	1568
42    	2518.0      	CHAGA03                  	30356
43    	2517.0      	轻轻的飘             	1824
44    	2515.0      	酱油蛙                	3687
45    	2513.0      	kiki                     	944
46    	2511.0      	典狱长                	320
47    	2509.0      	北风萧霄             	6933
48    	2506.0      	王洋                   	2845
49    	2505.0      	神人                   	1203
50    	2504.0      	AvaMax                   	336
51    	2503.0      	CHAGA01                  	30671
52    	2502.0      	报复社会             	448
53    	2502.0      	Zazaka                   	3151
54    	2500.0      	晴天                   	2896
55    	2500.0      	Jencese                  	7413
56    	2495.0      	小笨鸟                	6224
57    	2494.0      	叮叮                   	1513
58    	2493.0      	小龙女                	6595
59    	2493.0      	Buffon                   	4260
60    	2492.0      	pluto                    	1856
61    	2491.0      	理论力学             	1947
62    	2490.0      	萌新大白獭          	3475
63    	2486.0      	仓田真白             	1872
64    	2485.0      	檐下风铃             	352
65    	2482.0      	麻哥                   	2528
66    	2481.0      	羽未                   	622
67    	2479.0      	桂雏菊                	288
68    	2475.0      	错和紫乌龟          	432
69    	2475.0      	猫猫今天吃啥       	3402
70    	2474.0      	嗯好可以行          	2749
71    	2473.0      	Magallan                 	288
72    	2472.0      	小玖                   	7292
73    	2471.0      	业6forever              	7022
74    	2469.0      	薄荷犬                	4000
75    	2467.0      	药渣                   	688
76    	2466.0      	狗                      	608
77    	2464.0      	昏睡猫投降喵       	624
78    	2464.0      	方片杰克             	356
79    	2464.0      	Jux                      	7476
80    	2460.0      	易北北                	4683
81    	2459.0      	冰雪看看             	3843
82    	2459.0      	CHAGA04                  	30730
83    	2457.0      	自摸七对             	1636
84    	2457.0      	Natsumi                  	16
85    	2454.0      	神里绫人             	464
86    	2452.0      	sdmt                     	1352
87    	2452.0      	Serendipity              	1184
88    	2451.0      	望月穗波             	160
89    	2448.0      	尾翼                   	2571
90    	2448.0      	geruome                  	3287
91    	2446.0      	林嘿嘿2号            	1201
92    	2445.0      	Koucha                   	608
93    	2444.0      	萌新100                	672
94    	2444.0      	YOUGA                    	1328
95    	2443.0      	格兰                   	4124
96    	2443.0      	北风萧霄2            	512
97    	2442.0      	星官之夏             	560
98    	2442.0      	国麻萧寒             	10380
99    	2442.0      	国标新手求教       	864
100   	2442.0      	penguin                  	528
101   	2441.0      	未济                   	3712
102   	2440.0      	一色儿                	224
103   	2440.0      	Bryce                    	576
104   	2438.0      	霹雳911                	3448
105   	2437.0      	正确每一打          	2012
106   	2436.0      	Hongstone                	704
107   	2434.0      	莫莫柴                	304
108   	2433.0      	随便玩玩儿          	1328
109   	2433.0      	美竹兰                	704
110   	2431.0      	Nekkoya                  	912
111   	2430.0      	相川まりえ          	1583
112   	2430.0      	才久                   	64
113   	2430.0      	AGAHC                    	1296
114   	2427.0      	灯波月华             	3883
115   	2426.0      	虹村雪                	1700
116   	2426.0      	立又                   	640
117   	2426.0      	不知苦                	1154
118   	2424.0      	Chadvent                 	384
119   	2423.0      	路辺三條             	32
120   	2421.0      	飞刀                   	1902
121   	2421.0      	祥子大叔             	496
122   	2420.0      	戮默                   	64
123   	2419.0      	凯旋之愿             	1096
124   	2418.0      	青鳞                   	240
125   	2417.0      	大仙人                	2684
126   	2416.0      	诈胡战士             	96
127   	2416.0      	xiong                    	3109
128   	2415.0      	Inf                      	2336
129   	2414.0      	青緺                   	4942
130   	2414.0      	灬                      	3248
131   	2414.0      	NotANumber               	272
132   	2413.0      	理查德                	2192
133   	2413.0      	玖儿                   	112
134   	2412.0      	壹玖陆and417          	73
135   	2412.0      	低级泰坦             	3144
136   	2412.0      	二阶堂真红          	464
137   	2411.0      	木子十甫寸          	16
138   	2411.0      	kima                     	4048
139   	2410.0      	喵爹真不是咪       	11889
140   	2410.0      	CHAGA05                  	9
141   	2409.0      	青一色                	48
142   	2409.0      	saltydog                 	1200
143   	2409.0      	otssmyha                 	128
144   	2409.0      	FrAtk                    	64
145   	2408.0      	KaneSHEN                 	1677
146   	2407.0      	鸡肉拉伤             	157
147   	2407.0      	求求人                	144
148   	2407.0      	明绣                   	208
149   	2407.0      	工藤新一             	288
150   	2406.0      	KomeijiMarin             	208
151   	2405.0      	冰雪分类             	2896
152   	2404.0      	琳雨空                	944
153   	2404.0      	工口                   	316
154   	2403.0      	追影                   	1548
155   	2403.0      	丛雨                   	128
156   	2402.0      	青雀                   	624
157   	2402.0      	路边一条             	64
158   	2402.0      	油泵                   	480
159   	2401.0      	菜包子                	48
160   	2400.0      	迫落                   	32
161   	2399.0      	狼                      	48
162   	2399.0      	Lemontruth               	1131
163   	2399.0      	Buhlava                  	333
164   	2397.0      	打九万来九万       	1590
165   	2397.0      	不在勿扰             	128
166   	2397.0      	PP大公主              	48
167   	2396.0      	演员                   	16
168   	2396.0      	捌萬                   	301
169   	2395.0      	疯帽子                	128
170   	2395.0      	折一尾纸鸢          	240
171   	2395.0      	啊我是谁             	688
172   	2394.0      	冷欺花                	16
173   	2393.0      	Innnnnfinity             	2096
174   	2392.0      	门清大师兄          	48
175   	2392.0      	四方雀者             	772
176   	2390.0      	德之邻                	952
177   	2390.0      	丛雨ちゃん          	912
178   	2389.0      	蛋黄派派             	1584
179   	2388.0      	衔蝉幽客             	288
180   	2388.0      	只打八万             	4221
181   	2387.0      	游戏                   	16
182   	2387.0      	ZJU国标分队3         	148
183   	2386.0      	破破                   	960
184   	2386.0      	瓜瓜瓜宸             	448
185   	2386.0      	搞子                   	576
186   	2386.0      	Han韩                   	16
187   	2385.0      	胡牌大师             	16
188   	2385.0      	jencese                  	32
189   	2384.0      	B站23129315             	32
190   	2383.0      	花开岁月             	295
191   	2383.0      	hyperon                  	2272
192   	2382.0      	雄关迈步             	3013
193   	2382.0      	calzhulator              	912
194   	2381.0      	水小妹                	304
195   	2381.0      	吴下阿蒙             	112
196   	2380.0      	超级妹控             	16
197   	2380.0      	赤木茂                	6541
198   	2380.0      	小学生                	160
199   	2379.0      	麻将小白             	5715
200   	2379.0      	花袭人                	944
201   	2379.0      	浮光                   	6250
202   	2379.0      	伯约2                  	1024
203   	2378.0      	柒柒                   	813
204   	2378.0      	是大侠吖             	16
205   	2377.0      	zumgze                   	576
206   	2377.0      	beyond葬送             	792
207   	2375.0      	阿楠                   	784
208   	2375.0      	KuozakiSaika             	16
209   	2375.0      	AIplayer                 	749
210   	2374.0      	喵可莉                	1296
211   	2373.0      	小孙看电视          	2112
212   	2373.0      	F8                       	144
213   	2372.0      	农园蒸粥             	1242
214   	2371.0      	维尔斯特拉斯       	1232
215   	2371.0      	星云                   	2846
216   	2371.0      	启丶沉卑             	576
217   	2369.0      	送子                   	16
218   	2369.0      	好不容易找来       	368
219   	2369.0      	大话王                	48
220   	2368.0      	超级无敌粉毛       	352
221   	2368.0      	幻雪                   	543
222   	2368.0      	叁壹                   	112
223   	2368.0      	xxxhhww                  	1997
224   	2367.0      	云                      	880
225   	2367.0      	三暗刻刻刻          	191
226   	2365.0      	沉江月                	126
227   	2365.0      	只打CHAGA              	400
228   	2365.0      	单机麻将             	16
229   	2364.0      	流浪月光             	48
230   	2363.0      	璀璨猎户座          	160
231   	2363.0      	三饼发牌姬          	312
232   	2362.0      	海之蓝                	224
233   	2361.0      	欧内的手好汉       	16
234   	2361.0      	挂机1号               	48
235   	2360.0      	八九边7               	1488
236   	2360.0      	CHAGA08                  	29573
237   	2358.0      	绫地宁宁             	208
238   	2358.0      	笨笨                   	224
239   	2358.0      	qwe305836                	1336
240   	2354.0      	老馋馋                	144
241   	2354.0      	夏日浪漫星辰       	48
242   	2354.0      	北冥雪                	16
243   	2353.0      	这牌听啥啊          	1328
244   	2353.0      	玄黄q                  	112
245   	2353.0      	河漢清淺             	192
246   	2353.0      	勘察加                	253
247   	2353.0      	五指毛桃             	80
248   	2353.0      	bonbujour                	992
249   	2352.0      	只会乱吃             	128
250   	2352.0      	xbh要修仙             	1504
251   	2351.0      	齹                      	105
252   	2351.0      	僮九                   	800
253   	2350.0      	浪漫                   	4934
254   	2350.0      	把把胡                	32
255   	2350.0      	开一不心的          	320
256   	2350.0      	五羟色胺             	288
257   	2350.0      	cos是我的神          	16
258   	2350.0      	Imple                    	736
259   	2349.0      	神里绫华             	96
260   	2348.0      	识时务者             	640
261   	2348.0      	根派                   	160
262   	2348.0      	大可乐                	976
263   	2348.0      	国标咸菜             	96
264   	2348.0      	单机北北             	224
265   	2348.0      	qixian96                 	112
266   	2348.0      	lagrange1013             	3547
267   	2347.0      	某届牌王             	256
268   	2347.0      	修改昵称             	12602
269   	2347.0      	nima                     	144
270   	2347.0      	Rain                     	64
271   	2347.0      	LZN                      	48
272   	2346.0      	哆啦a                  	824
273   	2346.0      	二d                     	848
274   	2346.0      	THRIVE                   	48
275   	2345.0      	金大爸                	2112
276   	2345.0      	豆子鸽                	592
277   	2345.0      	小林刚                	32
278   	2345.0      	INTP                     	336
279   	2345.0      	CHAGA110                 	304
280   	2344.0      	量子限域             	1720
281   	2344.0      	老千                   	16
282   	2344.0      	林嘿嘿4号            	112
283   	2344.0      	Star                     	80
284   	2344.0      	H41DA1NY4                	16
285   	2343.0      	逻辑猫                	960
286   	2343.0      	滑稽是内鬼          	336
287   	2343.0      	哈气米                	304
288   	2343.0      	千早愛音             	80
289   	2343.0      	三倍滿自動姬       	16
290   	2343.0      	Miyanaga                 	188
291   	2342.0      	xxx                      	240
292   	2341.0      	锦亚澄                	64
293   	2341.0      	huaji                    	48
294   	2340.0      	蓝十                   	1312
295   	2340.0      	漆黑似夜             	2896
296   	2340.0      	中田花奈             	16
297   	2339.0      	马戏团长             	488
298   	2339.0      	常青                   	208
299   	2339.0      	卢YYY                   	1399
300   	2339.0      	チャガゼロ          	192
301   	2339.0      	zaqcxy                   	16
302   	2339.0      	xxhhww                   	16
303   	2339.0      	mika                     	3604
304   	2337.0      	枰                      	256
305   	2337.0      	朱克斯                	254
306   	2337.0      	我爱汉堡             	48
307   	2337.0      	小张同学2            	32
308   	2337.0      	WindHunter               	1488
309   	2337.0      	Tairitsu                 	80
310   	2336.0      	黑桃A                  	128
311   	2336.0      	超级同花顺          	160
312   	2336.0      	老蒋专点13幺        	2599
313   	2336.0      	多来雀庄             	2158
314   	2335.0      	投影机                	1008
315   	2335.0      	qucheng                  	272
316   	2334.0      	sparkle                  	320
317   	2333.0      	shizuku                  	88
318   	2333.0      	LACIE                    	192
319   	2332.0      	外部号                	320
320   	2332.0      	shapaozi                 	16
321   	2332.0      	Sw279695293              	1428
322   	2332.0      	CKLm                     	160
323   	2330.0      	翎刻                   	958
324   	2330.0      	在原七海             	196
325   	2330.0      	handsomeboy              	809
326   	2330.0      	Sant                     	272
327   	2329.0      	点炮防自摸          	320
328   	2329.0      	大米                   	272
329   	2329.0      	凛樱                   	208
330   	2328.0      	Lemo                     	80
331   	2327.0      	植物人                	64
332   	2327.0      	CHAGA120                 	80
333   	2326.0      	黑心换黑心          	1408
334   	2326.0      	麦麦                   	860
335   	2326.0      	深的蓝                	1248
336   	2325.0      	🏹🪚👴             	288
337   	2325.0      	真城璃茉             	256
338   	2325.0      	渣渣                   	92
339   	2325.0      	Sin是我的神          	60
340   	2324.0      	雾雾子                	288
341   	2324.0      	热辣小妈             	336
342   	2324.0      	小天                   	144
343   	2324.0      	一个没用的          	16
344   	2324.0      	ikun鸡打王            	3792
345   	2323.0      	虎鲸                   	432
346   	2323.0      	白茉晴                	256
347   	2323.0      	琉璃宇宙             	192
348   	2323.0      	有路口                	1536
349   	2323.0      	memo                     	128
350   	2323.0      	CHAGA99                  	32
351   	2322.0      	追星逐风             	192
352   	2322.0      	NamelessGod              	32
353   	2322.0      	Krtecek                  	1401
354   	2321.0      	麓下kk                 	1104
355   	2321.0      	国标小渣渣          	5619
356   	2321.0      	lys                      	32
357   	2320.0      	小小黑                	174
358   	2319.0      	彤轩                   	736
359   	2319.0      	Minato                   	32
360   	2318.0      	小猪美美             	448
361   	2318.0      	Milton                   	32
362   	2318.0      	Jayden87                 	80
363   	2317.0      	阿德南                	783
364   	2317.0      	云栖花间             	1472
365   	2316.0      	芙宁娜                	32
366   	2316.0      	sdlyx                    	4240
367   	2316.0      	Trin                     	208
368   	2315.0      	白晴                   	96
369   	2315.0      	rurukonod                	480
370   	2315.0      	citrus                   	224
371   	2315.0      	TTT                      	32
372   	2314.0      	苹果狼、             	1200
373   	2314.0      	樱花Judy               	1516
374   	2314.0      	cidocron                 	2576
375   	2313.0      	kawaisubei               	112
376   	2312.0      	矮胖诗客ll           	544
377   	2312.0      	qima                     	176
378   	2312.0      	ormisnal                 	64
379   	2311.0      	许清扬                	2048
380   	2311.0      	萌新小精灵          	1991
381   	2311.0      	萌新大脸橘          	1885
382   	2311.0      	多元外卷人          	432
383   	2310.0      	萌新大土松          	80
384   	2310.0      	洛阳yy                 	320
385   	2310.0      	喜欢和小三元       	112
386   	2310.0      	内鬼                   	144
387   	2309.0      	浅葱狐冢             	400
388   	2309.0      	ZJU国标分队2         	16
389   	2309.0      	Frank                    	144
390   	2308.0      	圣文神武             	986
391   	2308.0      	何苏                   	144
392   	2308.0      	Freezle                  	192
393   	2307.0      	铅铱                   	64
394   	2307.0      	Melacau                  	80
395   	2306.0      	过油肉拉面          	1389
396   	2306.0      	诗羽                   	32
397   	2306.0      	丰川祥子             	345
398   	2306.0      	MINT                     	680
399   	2305.0      	電腦                   	176
400   	2305.0      	橙留香                	688
401   	2305.0      	吸烟酱                	1141
402   	2305.0      	EndlesS                  	80
403   	2303.0      	越                      	2992
404   	2303.0      	摇晃曾经             	48
405   	2303.0      	大祭酒                	768
406   	2303.0      	rzddmx1                  	272
407   	2303.0      	Weltraumhund             	48
408   	2303.0      	TiccyWu                  	32
409   	2303.0      	TATTOT                   	16
410   	2303.0      	Maintain                 	208
411   	2303.0      	GRandom                  	208
412   	2302.0      	超超可爱岁岁       	160
413   	2302.0      	月见琥珀             	2352
414   	2301.0      	井九清                	48
415   	2301.0      	CHAGA31415               	528
416   	2300.0      	叶三夕夕夕          	100
417   	2300.0      	sakura                   	96
418   	2299.0      	潇飒                   	984
419   	2299.0      	寿陵余子             	16
420   	2299.0      	圣杯碳                	128
421   	2299.0      	四月墨封             	48
422   	2299.0      	南方孤影             	1392
423   	2299.0      	Monophenol               	16
424   	2298.0      	洛兰希尔坠星       	560
425   	2298.0      	枭风雀庄             	4175
426   	2298.0      	QryanQ                   	224
427   	2298.0      	GNOREZ                   	16
428   	2297.0      	灰色天空             	2775
429   	2297.0      	摇摇奶昔             	576
430   	2296.0      	嗯好可以行2         	336
431   	2296.0      	冥雪99                 	520
432   	2296.0      	The                      	80
433   	2296.0      	CVB123                   	32
434   	2295.0      	只和平和             	144
435   	2294.0      	阿良                   	1692
436   	2294.0      	贝瑞塔                	64
437   	2294.0      	咕咕咕1               	112
438   	2294.0      	lxl0319                  	1979
439   	2294.0      	Melody                   	128
440   	2293.0      	菲洛菲洛菲          	712
441   	2293.0      	微辣就行             	720
442   	2293.0      	威震逍遥津          	1056
443   	2293.0      	Irkalla                  	112
444   	2293.0      	Albus                    	720
445   	2292.0      	顾寒9275               	32
446   	2292.0      	落青                   	160
447   	2292.0      	喵喵大笨蛋          	1296
448   	2292.0      	ccy                      	48
449   	2292.0      	Kev1n                    	48
450   	2291.0      	内部号                	32
451   	2291.0      	ofor                     	88
452   	2291.0      	ToT                      	64
453   	2290.0      	快雪时晴             	1392
454   	2290.0      	天北                   	32
455   	2290.0      	卡安雨                	15
456   	2289.0      	金八成小兔子       	16
457   	2289.0      	兮苡灬城悾          	25
458   	2289.0      	一瞥而过             	656
459   	2288.0      	琉璃                   	240
460   	2288.0      	泡哥                   	3066
461   	2288.0      	佐仓沙耶加          	64
462   	2288.0      	SunnyYip                 	544
463   	2288.0      	Candycane                	6316
464   	2287.0      	闻雀                   	272
465   	2287.0      	xianxin                  	16
466   	2287.0      	ubisoft                  	1488
467   	2287.0      	Tibochapo                	1488
468   	2287.0      	Jvruo                    	1860
469   	2287.0      	Ace                      	1616
470   	2286.0      	提纳里                	240
471   	2285.0      	风怒大汉堡          	224
472   	2285.0      	张进步                	1648
473   	2285.0      	北                      	64
474   	2285.0      	myy                      	384
475   	2285.0      	CHAGAJencese             	32
476   	2284.0      	麻衣                   	16
477   	2284.0      	破灭之魂             	48
478   	2284.0      	帽帽                   	112
479   	2284.0      	chopper                  	16
480   	2283.0      	哇哇哇                	16
481   	2283.0      	叶凡                   	16
482   	2283.0      	Norn                     	32
483   	2282.0      	矢来美羽             	576
484   	2282.0      	姬丝秀忒             	112
485   	2282.0      	Quandaiwu42              	128
486   	2281.0      	玖月玖                	400
487   	2281.0      	傻逼克高手          	256
488   	2280.0      	linsaiya                 	64
489   	2280.0      	HyZha                    	1668
490   	2279.0      	疯狂宝贝             	16
491   	2279.0      	河提                   	112
492   	2279.0      	机器人                	16
493   	2279.0      	小柚子                	4854
494   	2279.0      	leverid                  	318
495   	2279.0      	HillLee97                	1344
496   	2278.0      	云出无心             	2812
497   	2277.0      	蹦天使                	4886
498   	2277.0      	苏小弱                	555
499   	2277.0      	泽嵘                   	16
500   	2277.0      	手下马上送和       	96
501   	2277.0      	后门概念神          	1600
502   	2276.0      	一只柠檬             	3682
503   	2275.0      	一番赏                	32
504   	2275.0      	dama王                  	81
505   	2275.0      	Kitaura                  	32
506   	2274.0      	时一时易拾忆       	160
507   	2274.0      	gris                     	912
508   	2273.0      	走无常                	528
509   	2273.0      	老王                   	287
510   	2273.0      	紫电改二             	1359
511   	2273.0      	灰毛团子             	16
512   	2273.0      	奋豆王                	16
513   	2273.0      	sss                      	720
514   	2272.0      	雨萌小小酱          	5707
515   	2272.0      	闪电                   	16
516   	2272.0      	宝宝                   	432
517   	2272.0      	听牌即立             	64
518   	2271.0      	糕手                   	64
519   	2271.0      	初见亦别离          	720
520   	2270.0      	车皇告别日麻       	1263
521   	2270.0      	泷泽和典             	296
522   	2270.0      	国标小唐             	107
523   	2269.0      	远山黛蓝             	96
524   	2269.0      	yulearning               	2161
525   	2269.0      	TedZhu                   	496
526   	2269.0      	OGGG                     	144
527   	2267.0      	软趴趴                	112
528   	2267.0      	山楂9                  	80
529   	2267.0      	一个二毫半          	32
530   	2265.0      	萌新白羽             	616
531   	2265.0      	网络连接失败       	48
532   	2265.0      	石井一马             	144
533   	2265.0      	Ghost                    	46
534   	2264.0      	黄鸡                   	224
535   	2264.0      	北北ai训练           	608
536   	2264.0      	saday                    	16
537   	2263.0      	樱小路                	944
538   	2262.0      	克己小75              	48
539   	2261.0      	欣er1                   	16
540   	2260.0      	蒙题王                	384
541   	2260.0      	左彼篝思劝颊       	224
542   	2260.0      	kjd                      	304
543   	2260.0      	Masion                   	640
544   	2259.0      	竹井久                	112
545   	2259.0      	半成                   	64
546   	2259.0      	ZJU国标分队          	100
547   	2258.0      	凑凑番                	144
548   	2258.0      	zerong                   	3184
549   	2258.0      	ForThePoints             	16
550   	2258.0      	Bob                      	4049
551   	2257.0      	左右                   	819
552   	2257.0      	不会七对             	96
553   	2257.0      	LogicGhost               	192
554   	2256.0      	猫南北                	96
555   	2256.0      	桀桀子                	608
556   	2256.0      	年少翩翩白虎       	32
557   	2256.0      	小邓                   	16
558   	2256.0      	天                      	432
559   	2256.0      	chuqing                  	36
560   	2255.0      	吕布                   	1099
561   	2255.0      	M16A1                    	672
562   	2254.0      	鳗鱼                   	144
563   	2254.0      	英格兰巫师          	144
564   	2254.0      	Cai                      	160
565   	2253.0      	菜籽的菜             	3280
566   	2253.0      	根号88                 	96
567   	2253.0      	Satori5                  	96
568   	2252.0      	黄英似蛭             	48
569   	2252.0      	栖久                   	32
570   	2252.0      	布布                   	48
571   	2252.0      	小萧潇笑             	576
572   	2252.0      	叨叨                   	48
573   	2251.0      	彪哥                   	64
574   	2251.0      	千叶流心             	96
575   	2251.0      	zsswg                    	96
576   	2250.0      	萌新11                 	320
577   	2250.0      	新手村村民          	320
578   	2250.0      	pingan                   	672
579   	2249.0      	鸟苷三磷酸          	4055
580   	2249.0      	纪清欢                	96
581   	2249.0      	海葉                   	224
582   	2249.0      	天地不照             	600
583   	2249.0      	wardell                  	48
584   	2249.0      	Parousia                 	144
585   	2248.0      	天丁                   	16
586   	2248.0      	一丶丶丨             	48
587   	2248.0      	ly3d                     	224
588   	2248.0      	abi                      	16
589   	2247.0      	平宫杏奈             	746
590   	2247.0      	孤高の撃墜王       	16
591   	2247.0      	奈芙莲                	624
592   	2247.0      	xYz                      	2540
593   	2247.0      	pisces                   	1944
594   	2246.0      	Kokutourio               	1616
595   	2246.0      	Haaaaaache               	16
596   	2245.0      	炙易狐                	4788
597   	2245.0      	吱吱sama               	64
598   	2244.0      	装饰                   	16
599   	2244.0      	彩色哥                	208
600   	2244.0      	qwqaq                    	208
601   	2244.0      	founded                  	352
602   	2244.0      	James                    	240
603   	2243.0      	破游全是bug          	192
604   	2243.0      	到底是谁             	576
605   	2243.0      	决战机器人          	96
606   	2243.0      	不会玩的萌新       	724
607   	2243.0      	cccccc                   	576
608   	2242.0      	萌新pp                 	16
609   	2241.0      	张磊                   	2542
610   	2241.0      	冰川纱夜             	32
611   	2241.0      	七夜的许愿星       	1680
612   	2241.0      	Yawncat                  	32
613   	2240.0      	码龙                   	16
614   	2240.0      	天门                   	1088
615   	2240.0      	biu                      	96
616   	2240.0      	MC宇宙RS               	132
617   	2239.0      	蒲原智美             	16
618   	2239.0      	hawaii                   	32
619   	2238.0      	苝风肃霄             	112
620   	2238.0      	YC大人                 	304
621   	2238.0      	Nemesis                  	84
622   	2237.0      	鸡神教信徒          	592
623   	2237.0      	马赛小回旋          	528
624   	2237.0      	爱の火车票          	1345
625   	2237.0      	游侠小卢             	1824
626   	2237.0      	桜坂逢里             	352
627   	2237.0      	bluff                    	884
628   	2236.0      	萧何                   	382
629   	2236.0      	杜陵路                	272
630   	2236.0      	小蝎蝎蝎子          	160
631   	2236.0      	小k云魂               	32
632   	2236.0      	一起去前行          	3335
633   	2236.0      	Be4Sunrise               	1008
634   	2235.0      	老张                   	288
635   	2235.0      	梁玉苏                	16
636   	2235.0      	博涵                   	16
637   	2235.0      	zdd                      	1192
638   	2235.0      	theone                   	32
639   	2234.0      	缥缈qwq                	608
640   	2234.0      	mousuan                  	272
641   	2233.0      	暮春                   	160
642   	2233.0      	君应有语             	345
643   	2232.0      	雫ちゃん             	400
644   	2232.0      	渝宇                   	263
645   	2232.0      	南桥s01                	240
646   	2231.0      	小老毕                	4459
647   	2231.0      	xyhsjh                   	112
648   	2231.0      	ferry                    	960
649   	2230.0      	秋季                   	14081
650   	2230.0      	涛                      	1646
651   	2230.0      	leenlover                	208
652   	2230.0      	Benson0304               	16
653   	2229.0      	调皮的猴子1         	192
654   	2229.0      	歳納京子             	248
655   	2229.0      	Anna                     	3016
656   	2228.0      	阿飞                   	320
657   	2228.0      	练习两年半          	1624
658   	2228.0      	牛黑奶白             	1136
659   	2228.0      	樱华                   	5025
660   	2228.0      	咕咕咕咕法法       	48
661   	2228.0      	xxcnoba                  	32
662   	2228.0      	Yusaki                   	1280
663   	2227.0      	塔利雅                	80
664   	2227.0      	Kazuradrop               	448
665   	2227.0      	ALF                      	16
666   	2226.0      	超硬大七星          	192
667   	2226.0      	类星体                	144
668   	2226.0      	春風送福             	144
669   	2226.0      	凉风                   	146
670   	2226.0      	Voyager1969              	224
671   	2226.0      	Reisen                   	537
672   	2225.0      	阿藥                   	16
673   	2225.0      	老馋                   	373
674   	2225.0      	秀仔                   	256
675   	2225.0      	海风                   	492
676   	2225.0      	林嘿嘿3号            	7173
677   	2225.0      	卡小雷                	736
678   	2225.0      	五河かがく          	48
679   	2224.0      	鸡打不溜             	192
680   	2223.0      	镜影                   	496
681   	2222.0      	朋也                   	32
682   	2222.0      	南法信法南          	320
683   	2221.0      	日鳴                   	32
684   	2221.0      	无忧                   	48
685   	2221.0      	big7long8                	128
686   	2220.0      	萌新大黄蜂          	384
687   	2220.0      	萌新大肥猫          	1688
688   	2220.0      	桂茹                   	352
689   	2220.0      	无语锂电池          	544
690   	2220.0      	志明                   	256
691   	2220.0      	TT55                     	688
692   	2219.0      	澜川                   	96
693   	2219.0      	抹茶要楽奈          	368
694   	2219.0      	我叫叶荣添          	174
695   	2218.0      	椢床萧寒             	64
696   	2218.0      	吃                      	288
697   	2218.0      	ghz的打手             	16
698   	2218.0      	Sablinbot                	592
699   	2218.0      	Kiwi                     	1924
700   	2217.0      	洛心颜                	16
701   	2217.0      	乌克兰                	2656
702   	2216.0      	独钓                   	8793
703   	2216.0      	昏睡猫                	2608
704   	2216.0      	字一色小四喜       	128
705   	2216.0      	友相伴                	80
706   	2216.0      	StevenCai                	705
707   	2216.0      	LuckyTree                	4288
708   	2215.0      	逍遥自在             	160
709   	2215.0      	萧十三                	64
710   	2215.0      	日出                   	2003
711   	2215.0      	宽心                   	437
712   	2215.0      	Empty                    	48
713   	2215.0      	AlCu2764                 	1056
714   	2214.0      	猪突猛进             	688
715   	2214.0      	柒七                   	32
716   	2214.0      	帆夜                   	725
717   	2214.0      	三点水                	7324
718   	2214.0      	Nff                      	496
719   	2213.0      	花见由里             	80
720   	2213.0      	祖向格                	160
721   	2213.0      	狗勾战士夕夕       	656
722   	2213.0      	小寒冰                	96
723   	2213.0      	TTz                      	224
724   	2213.0      	QinNai                   	272
725   	2213.0      	PetrCech                 	1260
726   	2212.0      	诈诈的胡             	32
727   	2212.0      	台风                   	1484
728   	2212.0      	diaryw                   	1056
729   	2211.0      	羽之野                	160
730   	2211.0      	小张同学3            	32
731   	2211.0      	娄山关                	96
732   	2210.0      	阿久津翔太          	32
733   	2210.0      	cdg                      	128
734   	2209.0      	篝                      	16
735   	2209.0      	CXZ                      	48
736   	2208.0      	雪哥                   	80
737   	2208.0      	皮皮161616             	64
738   	2208.0      	烦了就打男人       	1414
739   	2208.0      	樱淳宝贝子          	272
740   	2208.0      	凑友顺那             	368
741   	2208.0      	zymmiwang                	472
742   	2207.0      	甲鱼                   	16
743   	2207.0      	星空凛                	48
744   	2207.0      	寿命流雀士          	848
745   	2206.0      	白纯里绪             	96
