======================================
Ranking by: stats.avg_starting_shanten
Generated at: 2026-01-09 02:19:38
Total players: 2080
======================================

Rank  	Value       	Player Name              	Rounds
480   	3.721875    	ZJLee                    	320
481   	3.721590909090909	sugawara                 	176
482   	3.7211538461538463	自然醒                	208
483   	3.7211538461538463	天使的浦             	624
484   	3.7210743801652892	海                      	968
485   	3.720996038483305	佟佟家                	1767
486   	3.720833333333333	提纳里                	240
487   	3.7205882352941178	超级七对怪          	272
488   	3.7205882352941178	M81                      	136
489   	3.7205188679245285	寿命流雀士          	848
490   	3.7203947368421053	AmaneCh                  	304
491   	3.7203525641025643	深的蓝                	1248
492   	3.719958563535912	lakeside                 	2896
493   	3.7199424046076315	过油肉拉面          	1389
494   	3.719311377245509	WAduck                   	1336
495   	3.7192307692307693	阿升                   	520
496   	3.7192028985507246	逆光w                  	1104
497   	3.71875     	雪华yukivv             	128
498   	3.71875     	迷途                   	64
499   	3.71875     	見えない             	32
500   	3.71875     	蜡笔小帅             	64
501   	3.71875     	绿豆龙                	1088
502   	3.71875     	秋名山丘比          	32
503   	3.71875     	爱喝水的思          	96
504   	3.71875     	植物人                	64
505   	3.71875     	望月穗波             	160
506   	3.71875     	晨昏对峙             	32
507   	3.71875     	早哥                   	448
508   	3.71875     	小灰灰                	32
509   	3.71875     	小1他                  	64
510   	3.71875     	太常淡省             	32
511   	3.71875     	国标良辰加油       	96
512   	3.71875     	吱吱                   	128
513   	3.71875     	五分发挥de           	256
514   	3.71875     	ok小子                 	32
515   	3.71875     	jzjbest                  	128
516   	3.71875     	big7long8                	128
517   	3.718397510696227	尾翼                   	2571
518   	3.71825063078217	音律                   	1189
519   	3.7179878048780486	榕一                   	656
520   	3.717877094972067	土豆豆鸭             	716
521   	3.7178387650085765	alldxly                  	1166
522   	3.7178030303030303	渋勍                   	528
523   	3.7177304964539006	梦幻情怀             	705
524   	3.7175      	玖月玖                	400
525   	3.717285945072698	洛天依                	619
526   	3.7172131147540983	美人就是美          	488
527   	3.717206132879046	Chaojisamoye             	587
528   	3.7171052631578947	SEiYA                    	456
529   	3.717013888888889	chen                     	576
530   	3.7169117647058822	大米                   	272
531   	3.7162162162162162	Colanya                  	148
532   	3.715909090909091	Hongstone                	704
533   	3.7157738095238093	voncast                  	672
534   	3.715625    	典狱长                	320
535   	3.7152777777777777	算符                   	288
536   	3.7152777777777777	工藤新一             	288
537   	3.7152777777777777	仁言否                	144
538   	3.7152278177458036	HyZha                    	1668
539   	3.71484375  	Alismatika               	512
540   	3.714673913043478	小柒                   	368
541   	3.7146017699115044	絲絲                   	1356
542   	3.7142857142857144	左彼篝思劝颊       	224
543   	3.7135416666666665	Seven                    	192
544   	3.7134146341463414	雪豹                   	656
545   	3.713397790055249	TYS                      	1448
546   	3.713235294117647	tempestkou               	136
547   	3.7125      	黑沢口关             	80
548   	3.7125      	马砻                   	240
549   	3.7125      	祖向格                	160
550   	3.7125      	山楂9                  	80
551   	3.7125      	EndlesS                  	80
552   	3.712328767123288	壹玖陆and417          	73
553   	3.712121212121212	CHAGA31415               	528
554   	3.7119565217391304	Imple                    	736
555   	3.7117241379310344	帆夜                   	725
556   	3.7116228070175437	Nekkoya                  	912
557   	3.7114624505928853	雅屁                   	2024
558   	3.711231884057971	lidai                    	2760
559   	3.7111344537815127	元喜莲                	1904
560   	3.7110849056603774	落殇                   	848
561   	3.7109375   	yoda                     	128
562   	3.710714285714286	伯德                   	280
563   	3.7104430379746836	ChaosDon                 	1264
564   	3.710227272727273	威震逍遥津          	1056
565   	3.709696261682243	哎呦我去             	1712
566   	3.709375    	点炮防自摸          	320
567   	3.709375    	新手村村民          	320
568   	3.7093023255813953	啊我是谁             	688
569   	3.7092391304347827	荆芥特好吃          	368
570   	3.7091396248883597	流沙                   	3359
571   	3.709051724137931	Marygold1                	464
572   	3.7088607594936707	N519                     	553
573   	3.708791208791209	念起觉迟             	1456
574   	3.7084249084249086	陈杨飞雅             	1365
575   	3.7083333333333335	英格兰巫师          	144
576   	3.7083333333333335	皮卡丘欣             	48
577   	3.7083333333333335	白鳥汐音             	48
578   	3.7083333333333335	春風送福             	144
579   	3.7083333333333335	昏睡猫投降喵       	624
580   	3.7083333333333335	孤影                   	48
581   	3.7083333333333335	四月墨封             	48
582   	3.7083333333333335	喻川                   	48
583   	3.7083333333333335	yuanzi                   	48
584   	3.7083333333333335	yayoi                    	624
585   	3.7083333333333335	beita                    	48
586   	3.7083333333333335	Tony                     	48
587   	3.7083333333333335	Parousia                 	144
588   	3.708150744960561	渼酒                   	1141
589   	3.707720588235294	矮胖诗客ll           	544
590   	3.7072368421052633	宗云先生             	304
591   	3.7072096862960926	封兽鵺                	1817
592   	3.7071428571428573	余光                   	1260
593   	3.706896551724138	我叫叶荣添          	174
594   	3.706896551724138	信噪比                	290
595   	3.706730769230769	Yu                       	208
596   	3.706730769230769	Helen                    	208
597   	3.70625     	reswa1                   	320
598   	3.705965909090909	odd                      	704
599   	3.7058823529411766	落夏                   	272
600   	3.7057291666666665	Alola                    	384
601   	3.705569350833629	耳朵老师             	2819
602   	3.705357142857143	間奏0721秒            	112
603   	3.705357142857143	百千万                	112
604   	3.705357142857143	cslp                     	224
605   	3.705357142857143	Qaitq                    	112
606   	3.705       	只打CHAGA              	400
607   	3.704861111111111	老张                   	288
608   	3.704861111111111	桂雏菊                	288
609   	3.7047697368421053	Tetriseffect             	1216
610   	3.704483695652174	梅梅梅梅             	1472
611   	3.704288939051919	Randy                    	3101
612   	3.7042682926829267	QYC616                   	656
613   	3.704081632653061	在原七海             	196
614   	3.704081632653061	Eevee                    	196
615   	3.7039473684210527	SCM7716                  	304
616   	3.703256936067551	icrua0alskjs             	829
617   	3.7032418952618453	神人                   	1203
618   	3.703125    	阿飞                   	320
619   	3.703125    	记忆里的炎夏       	64
620   	3.703125    	碰碰胡幺九刻       	64
621   	3.703125    	格喵不是巫师       	192
622   	3.703125    	Adrian105                	64
623   	3.7030878859857483	车皇告别日麻       	1263
624   	3.703047201752639	看雪飘过             	5021
625   	3.70275     	薄荷犬                	4000
626   	3.7025      	作业                   	400
627   	3.702412868632708	老馋                   	373
628   	3.7023809523809526	相约四季             	672
629   	3.7023809523809526	慕容彰                	84
630   	3.7023026315789473	桀桀子                	608
