======================================
Tsumo Rate (自摸率) = tsumo_win_count / win_count
Generated at: 2026-01-09 00:24:22
Total players: 1934
======================================

Rank  	Rate        	Player Name              	Rounds
1447  	22.73%      	白纯里绪             	96
1448  	22.73%      	不要南风             	80
1449  	22.73%      	tempestkou               	136
1450  	22.68%      	二策                   	908
1451  	22.67%      	山不言                	336
1452  	22.64%      	绫地宁宁             	208
1453  	22.64%      	发牌姬                	1374
1454  	22.63%      	音律                   	1173
1455  	22.61%      	矮胖诗客ll           	448
1456  	22.58%      	林中及时雨          	176
1457  	22.58%      	杜双龙                	112
1458  	22.58%      	kawaisubei               	96
1459  	22.56%      	欧偷袭圣手          	1232
1460  	22.54%      	瓜瓜瓜宸             	352
1461  	22.54%      	正弦                   	324
1462  	22.50%      	白夜撞鬼             	343
1463  	22.50%      	Rich                     	144
1464  	22.50%      	Malkavian                	144
1465  	22.49%      	专打Jencese            	1264
1466  	22.45%      	Alola                    	224
1467  	22.39%      	令狐封                	256
1468  	22.37%      	Kiwi                     	1572
1469  	22.36%      	寿命流雀士          	672
1470  	22.35%      	W凌焱                  	544
1471  	22.33%      	玖月玖                	400
1472  	22.30%      	M16A1                    	512
1473  	22.22%      	魔鬼上路             	96
1474  	22.22%      	追寻                   	48
1475  	22.22%      	百里                   	32
1476  	22.22%      	狠人大帝             	112
1477  	22.22%      	无言清澈之风       	64
1478  	22.22%      	我是                   	160
1479  	22.22%      	川和桜子             	192
1480  	22.22%      	孤影                   	48
1481  	22.22%      	多情龙井             	48
1482  	22.22%      	北北                   	95
1483  	22.22%      	内部号                	32
1484  	22.22%      	主播狙击手          	64
1485  	22.22%      	一田                   	1799
1486  	22.22%      	ycrj                     	48
1487  	22.22%      	lifeline                 	656
1488  	22.22%      	Rain                     	32
1489  	22.22%      	Iconoclastic             	490
1490  	22.22%      	CHAGA110                 	304
1491  	22.22%      	B站23129315             	32
1492  	22.15%      	阿彰不凑番          	688
1493  	22.15%      	猫猫今天吃啥       	2722
1494  	22.15%      	lingtong                 	592
1495  	22.07%      	佰番shooter            	3269
1496  	22.06%      	月明天朗             	240
1497  	22.03%      	Felix                    	344
1498  	22.01%      	saltydog                 	544
1499  	22.00%      	青春的尾巴          	608
1500  	22.00%      	Dreamcast                	192
1501  	21.95%      	萌新大脸橘          	703
1502  	21.95%      	清风明月             	192
1503  	21.92%      	足立レイ             	304
1504  	21.82%      	真随机                	2675
1505  	21.79%      	莫莫柴                	304
1506  	21.78%      	luoshen                  	464
1507  	21.74%      	苑清青                	128
1508  	21.74%      	自摸全求人          	240
1509  	21.74%      	空折花枝             	112
1510  	21.74%      	破游全是bug          	192
1511  	21.74%      	崇灯                   	96
1512  	21.74%      	山楂9                  	80
1513  	21.74%      	hamburger                	256
1514  	21.74%      	AmaneCh                  	304
1515  	21.70%      	pzhyjz                   	368
1516  	21.67%      	leenlover                	208
1517  	21.62%      	黑火                   	352
1518  	21.62%      	初见亦别离          	688
1519  	21.61%      	crp233                   	816
1520  	21.59%      	萌新大黄蜂          	384
1521  	21.57%      	kabidesu                 	256
1522  	21.56%      	阿楠                   	672
1523  	21.52%      	糖糖0919               	304
1524  	21.43%      	黑桃A                  	128
1525  	21.43%      	蔓蔓蔓蔓蔓蔓       	48
1526  	21.43%      	井九清                	48
1527  	21.38%      	蜘蛛                   	672
1528  	21.36%      	Virophage                	444
1529  	21.36%      	L香味                  	416
1530  	21.28%      	海风                   	492
1531  	21.05%      	萌新小雷             	96
1532  	21.05%      	格喵不是巫师       	160
1533  	21.05%      	封语                   	112
1534  	21.05%      	呵呵哒                	144
1535  	21.05%      	下张自摸真君       	176
1536  	21.05%      	SDU麻雀                	176
1537  	21.03%      	雪梦可可豆          	1024
1538  	20.93%      	雏步                   	208
1539  	20.83%      	留下的静悄悄       	128
1540  	20.83%      	就说小伙路过       	864
1541  	20.83%      	yoda                     	128
1542  	20.83%      	supmary                  	80
1543  	20.83%      	fyiak                    	192
1544  	20.83%      	SansGotLazy              	160
1545  	20.83%      	NotANumber               	64
1546  	20.75%      	Seven                    	192
1547  	20.75%      	LogicGhost               	176
1548  	20.75%      	GyroZeppeli              	208
1549  	20.74%      	啊正本正             	540
1550  	20.73%      	Falcao                   	488
1551  	20.69%      	牌手                   	272
1552  	20.69%      	日晕月华KBG          	176
1553  	20.65%      	DankratosBR              	448
1554  	20.65%      	鸡神教信徒          	592
1555  	20.54%      	徐北to                 	640
1556  	20.51%      	小白                   	160
1557  	20.48%      	Albus                    	608
1558  	20.45%      	塔菲                   	176
1559  	20.37%      	硅基生命             	224
1560  	20.24%      	爪哇龟                	304
1561  	20.22%      	抹茶味纯子          	384
1562  	20.00%      	雀神A01                	228
1563  	20.00%      	随随便便             	400
1564  	20.00%      	阿飞                   	272
1565  	20.00%      	辅辅                   	112
1566  	20.00%      	萌新搞事情          	32
1567  	20.00%      	英格兰巫师          	144
1568  	20.00%      	第二片天             	80
1569  	20.00%      	白龙小熊             	80
1570  	20.00%      	渣渣夕                	112
1571  	20.00%      	渡鸟                   	64
1572  	20.00%      	柒七                   	32
1573  	20.00%      	晚晴                   	64
1574  	20.00%      	日暗地旱             	80
1575  	20.00%      	无忧                   	48
1576  	20.00%      	悠雨丶浪淘沙       	283
1577  	20.00%      	小凯凯                	64
1578  	20.00%      	天天                   	32
1579  	20.00%      	名字不重要          	16
1580  	20.00%      	叽噜咕噜叽喽       	32
1581  	20.00%      	只道是寻常          	16
1582  	20.00%      	只和平和             	48
1583  	20.00%      	博博巨奈斯          	64
1584  	20.00%      	南法信法南          	240
1585  	20.00%      	包包大人             	32
1586  	20.00%      	冰极风舞             	32
1587  	20.00%      	佩奇QAQ                	80
1588  	20.00%      	仓鼠                   	16
1589  	20.00%      	三只大土鳖          	176
1590  	20.00%      	一丶丶丨             	48
1591  	20.00%      	qxbk                     	32
1592  	20.00%      	morgl                    	48
1593  	20.00%      	ly3d                     	160
1594  	20.00%      	brilliant                	36
1595  	20.00%      	WE1RC                    	384
1596  	20.00%      	PP大公主              	48
1597  	20.00%      	MrLiu                    	48
1598  	20.00%      	ALF                      	16
1599  	19.74%      	宗云先生             	304
1600  	19.72%      	SunnyYip                 	544
1601  	19.64%      	emo                      	272
1602  	19.61%      	海葉                   	208
1603  	19.61%      	在原七海             	196
1604  	19.61%      	信噪比                	226
1605  	19.61%      	Feira                    	208
1606  	19.57%      	花开岁月             	295
1607  	19.57%      	羽墨                   	176
1608  	19.53%      	星月9996               	736
1609  	19.51%      	类星体                	144
1610  	19.51%      	CuO                      	208
1611  	19.44%      	佤熙紫                	176
1612  	19.44%      	不羁的峰             	528
1613  	19.35%      	送分达人             	192
1614  	19.30%      	Sant                     	208
1615  	19.20%      	liuachun                 	400
1616  	19.18%      	哈气米                	304
1617  	19.18%      	Jencese2号              	320
1618  	19.17%      	zymmiwang                	472
1619  	19.05%      	轻铸                   	190
1620  	19.05%      	落青                   	160
1621  	19.05%      	洋Cc                    	80
1622  	19.05%      	Satori5                  	80
1623  	18.92%      	天野ヒトミ          	480
1624  	18.92%      	ftedh                    	496
1625  	18.92%      	GBAWA                    	409
1626  	18.75%      	青一色                	48
1627  	18.75%      	gggluggg                 	144
1628  	18.75%      	ATTACKER75               	224
1629  	18.57%      	苍落                   	301
1630  	18.54%      	vicky                    	944
1631  	18.42%      	渝宇                   	183
1632  	18.18%      	電腦                   	80
1633  	18.18%      	深圳柿子吉他       	112
1634  	18.18%      	洋平                   	32
1635  	18.18%      	泠依喵                	80
1636  	18.18%      	木头小人儿r         	16
1637  	18.18%      	半成                   	64
1638  	18.18%      	千叶流心             	80
1639  	18.18%      	summer                   	80
1640  	18.18%      	pfsP                     	48
1641  	18.18%      	Nemesis                  	64
1642  	18.18%      	GYIMGY                   	80
1643  	18.18%      	FrAtk                    	48
1644  	18.18%      	Colanya                  	148
1645  	18.18%      	BLG首席打野          	32
1646  	18.18%      	Adrian105                	64
1647  	18.06%      	水小妹                	304
1648  	17.86%      	Fayehe                   	128
1649  	17.65%      	米夜                   	64
1650  	17.65%      	AlFex                    	121
1651  	17.57%      	祁连祈知             	336
1652  	17.57%      	WLSTALIN                 	384
1653  	17.50%      	数错番紫乌龟       	176
1654  	17.39%      	間奏0721秒            	112
1655  	17.39%      	全大风风             	176
1656  	17.39%      	sss                      	224
1657  	17.39%      	Tairitsu                 	80
1658  	17.29%      	Chaojisamoye             	587
1659  	17.24%      	草莓                   	128
1660  	17.02%      	渣不多德勒          	176
1661  	16.67%      	齹                      	25
1662  	16.67%      	陌                      	16
1663  	16.67%      	芜芯                   	96
1664  	16.67%      	胡牌大师             	16
1665  	16.67%      	绝不认输             	48
1666  	16.67%      	科大                   	112
1667  	16.67%      	神里绫华             	32
1668  	16.67%      	牛肉干干             	32
1669  	16.67%      	火星包                	64
1670  	16.67%      	沐光重生             	208
1671  	16.67%      	检查绝张             	16
1672  	16.67%      	日鳴                   	32
1673  	16.67%      	撒点小孜然          	16
1674  	16.67%      	挂机1号               	48
1675  	16.67%      	打国标第一天       	72
1676  	16.67%      	忆相逢连六          	48
1677  	16.67%      	帽帽                   	112
1678  	16.67%      	小霸王团子          	32
1679  	16.67%      	小张同学             	32
1680  	16.67%      	喵喵麦当当          	16
1681  	16.67%      	南风                   	32
1682  	16.67%      	东云绘名             	80
1683  	16.67%      	white                    	16
1684  	16.67%      	shiro                    	80
1685  	16.67%      	rapid                    	80
1686  	16.67%      	molan                    	16
1687  	16.67%      	lwyshawn                 	16
1688  	16.67%      	lhylx                    	16
1689  	16.67%      	ZJU国标分队2         	16
1690  	16.67%      	Tin仔                   	32
1691  	16.67%      	RimanC                   	64
1692  	16.67%      	OFDM调制解调         	148
1693  	16.67%      	Forenal                  	16
1694  	16.00%      	馆长长长长长       	112
1695  	16.00%      	立又                   	208
1696  	15.79%      	我爱看评论          	96
1697  	15.62%      	知不可乎             	416
1698  	15.62%      	墨辰                   	176
1699  	15.56%      	鸡打不溜             	192
1700  	15.38%      	黄腾                   	80
1701  	15.38%      	朱雀                   	80
1702  	15.38%      	五分发挥de           	96
1703  	15.38%      	TokisakiG                	64
1704  	15.38%      	TNTzhakiller             	96
1705  	15.38%      	HReimu                   	48
1706  	15.38%      	CregChain                	128
1707  	15.00%      	左右                   	371
1708  	15.00%      	fiorgace                 	128
1709  	15.00%      	ZJU国标分队          	100
1710  	15.00%      	Sakura                   	96
1711  	14.86%      	GoodNight                	320
1712  	14.86%      	Attersee                 	320
1713  	14.81%      	冰蓝雨晨             	128
1714  	14.29%      	陈亚轩                	48
1715  	14.29%      	阳光牛子             	32
1716  	14.29%      	追星逐风             	128
1717  	14.29%      	超强力鸡翅          	48
1718  	14.29%      	萧寒头号红粉       	16
1719  	14.29%      	浪子燕青1974         	80
1720  	14.29%      	歳納京子             	136
1721  	14.29%      	栖久                   	32
1722  	14.29%      	幽梦一帘             	48
1723  	14.29%      	小绿帽                	48
1724  	14.29%      	小熊老师丶安       	32
1725  	14.29%      	孤独与saki            	16
1726  	14.29%      	吱吱                   	32
1727  	14.29%      	吕伦                   	32
1728  	14.29%      	叨叨                   	48
1729  	14.29%      	北京九十四中       	32
1730  	14.29%      	加藤黄瓜             	32
1731  	14.29%      	凑凑番                	144
1732  	14.29%      	volknet                  	241
1733  	14.29%      	lan666                   	192
1734  	14.29%      	chopper                  	16
1735  	14.29%      	CHAGAJencese             	32
1736  	13.89%      	pecuria                  	336
1737  	13.64%      	御无双青猫          	112
1738  	13.64%      	大苏打                	80
1739  	13.64%      	佐佐木淳平          	80
1740  	13.33%      	听牌即立             	64
1741  	13.33%      	HiramHe                  	64
1742  	12.50%      	雀游屋皮皮          	64
1743  	12.50%      	远山黛蓝             	96
1744  	12.50%      	轩挺                   	48
1745  	12.50%      	茉莉鲨                	32
1746  	12.50%      	流觞                   	32
1747  	12.50%      	小武                   	48
1748  	12.50%      	周周                   	32
1749  	12.50%      	伯约0                  	48
1750  	12.50%      	stonemason               	64
1751  	12.50%      	jencese                  	32
1752  	12.50%      	cyy                      	32
1753  	12.50%      	blueboat                 	64
1754  	12.28%      	随便搞一个          	224
1755  	12.12%      	万俟北辰             	96
1756  	12.00%      	深海大菠萝          	112
1757  	11.76%      	诈胡战士             	64
1758  	11.76%      	猫南北                	96
1759  	11.76%      	ninaelle                 	176
1760  	11.76%      	Ryzen                    	84
1761  	11.76%      	Ahnenerbe412             	219
1762  	11.54%      	奶瓶                   	112
1763  	11.11%      	老歪子                	80
1764  	11.11%      	御无双                	96
1765  	11.11%      	呜喵喵喵恒          	64
1766  	11.11%      	znev                     	64
1767  	11.11%      	Melacau                  	80
1768  	11.11%      	LuckyGame                	32
1769  	10.64%      	悲秋客                	516
1770  	10.53%      	火柴                   	48
1771  	10.34%      	胖子zzz                	144
1772  	10.00%      	路可王                	48
1773  	10.00%      	巧思                   	96
1774  	10.00%      	parrot                   	32
1775  	10.00%      	ikun                     	48
1776  	10.00%      	Aurora                   	48
1777  	10.00%      	Altros                   	48
1778  	9.52%       	橙                      	80
1779  	9.52%       	pyy                      	272
1780  	9.09%       	西楚霸王某某       	64
1781  	9.09%       	西月                   	288
1782  	9.09%       	碰碰胡幺九刻       	64
1783  	9.09%       	渣渣                   	92
1784  	9.09%       	上帝肥嘟嘟          	64
1785  	9.09%       	Tricale                  	64
1786  	9.09%       	M81                      	136
1787  	8.33%       	诚                      	64
1788  	8.33%       	萌新小白             	48
1789  	8.33%       	组组组组合龙       	48
1790  	8.33%       	秋8LUE                  	48
1791  	8.33%       	理论魔术师          	48
1792  	8.33%       	海之蓝                	64
1793  	8.33%       	一色三龙会          	48
1794  	8.00%       	CoL1n                    	80
1795  	7.69%       	月挽星回             	80
1796  	7.14%       	Vorak                    	112
1797  	7.14%       	Sin是我的神          	60
1798  	5.88%       	刘十六                	80
1799  	5.26%       	coco                     	112
1800  	4.55%       	Trin                     	96
1801  	0.00%       	齐静春                	16
1802  	0.00%       	鸡肉拉伤             	157
1803  	0.00%       	阿藥                   	16
1804  	0.00%       	阿久津翔太          	32
1805  	0.00%       	闪电                   	16
1806  	0.00%       	送子                   	16
1807  	0.00%       	这是一个小号       	16
1808  	0.00%       	路辺三條             	32
1809  	0.00%       	超级错和王          	16
1810  	0.00%       	诸葛长青             	16
1811  	0.00%       	说说                   	32
1812  	0.00%       	見えない             	32
1813  	0.00%       	西兰花                	16
1814  	0.00%       	芙宁娜                	32
1815  	0.00%       	自古以来             	16
1816  	0.00%       	胡伊卓                	16
1817  	0.00%       	老王c                  	32
1818  	0.00%       	绿一色LLFF            	16
1819  	0.00%       	纪清欢                	32
1820  	0.00%       	糕手                   	48
1821  	0.00%       	籉譱䝁                	16
1822  	0.00%       	秋名山丘比          	32
1823  	0.00%       	祈桜                   	32
1824  	0.00%       	眠灯入门             	40
1825  	0.00%       	百合123                	16
1826  	0.00%       	白鸟翔                	16
1827  	0.00%       	白石奈奈             	16
1828  	0.00%       	疯狂宝贝             	16
1829  	0.00%       	甜橙                   	16
1830  	0.00%       	甘蔗                   	16
1831  	0.00%       	琦玉                   	16
1832  	0.00%       	珈蓝                   	16
1833  	0.00%       	玖楼的考古家       	16
1834  	0.00%       	玖染                   	16
1835  	0.00%       	狼                      	48
1836  	0.00%       	牢C                     	16
1837  	0.00%       	洛心颜                	16
1838  	0.00%       	泽嵘                   	16
1839  	0.00%       	池州老赵             	16
1840  	0.00%       	止匕小幺             	32
1841  	0.00%       	欣er1                   	16
1842  	0.00%       	楚天危楼独倚       	16
1843  	0.00%       	柯西不再忧伤       	16
1844  	0.00%       	李早苗                	80
1845  	0.00%       	机器人                	16
1846  	0.00%       	木木                   	72
1847  	0.00%       	木子十甫寸          	16
1848  	0.00%       	朋也                   	32
1849  	0.00%       	普通怪兽奇卡       	32
1850  	0.00%       	晨昏对峙             	32
1851  	0.00%       	日麻是什么          	16
1852  	0.00%       	无番胡连六          	16
1853  	0.00%       	把把胡                	16
1854  	0.00%       	弥卡呦                	16
1855  	0.00%       	广东麻将BOT          	20
1856  	0.00%       	幽幽不玩游戏       	11
1857  	0.00%       	常陆茉子             	16
1858  	0.00%       	小邓                   	16
1859  	0.00%       	小白薯                	40
1860  	0.00%       	小星星星君          	16
1861  	0.00%       	小任好运来          	32
1862  	0.00%       	妖妖果                	16
1863  	0.00%       	奋豆王                	16
1864  	0.00%       	国标咸菜             	16
1865  	0.00%       	嗯不好不可以       	20
1866  	0.00%       	喵喵机                	16
1867  	0.00%       	唐铭铭                	16
1868  	0.00%       	咕咕咕咕法法       	16
1869  	0.00%       	吃货小飞飞          	16
1870  	0.00%       	博涵                   	16
1871  	0.00%       	北冥雪                	16
1872  	0.00%       	冷欺花                	16
1873  	0.00%       	兮苡灬城悾          	16
1874  	0.00%       	何文文大人          	16
1875  	0.00%       	低调玩家             	16
1876  	0.00%       	人木自心             	16
1877  	0.00%       	东瓜帮主             	16
1878  	0.00%       	丛寂                   	16
1879  	0.00%       	三横一棵树          	16
1880  	0.00%       	ツィさん             	16
1881  	0.00%       	zzzsk                    	32
1882  	0.00%       	zozoko                   	16
1883  	0.00%       	zaqcxy                   	16
1884  	0.00%       	xxcnoba                  	16
1885  	0.00%       	xunshan                  	64
1886  	0.00%       	xlfd                     	32
1887  	0.00%       	void337                  	16
1888  	0.00%       	tlr                      	16
1889  	0.00%       	softhuang                	32
1890  	0.00%       	shapaozi                 	16
1891  	0.00%       	sbyz                     	32
1892  	0.00%       	sauluo                   	16
1893  	0.00%       	saltyfish                	16
1894  	0.00%       	rkcd                     	16
1895  	0.00%       	rainhard                 	16
1896  	0.00%       	qyjwty                   	32
1897  	0.00%       	quill                    	32
1898  	0.00%       	payphone121              	64
1899  	0.00%       	minji                    	16
1900  	0.00%       	melonpi                  	32
1901  	0.00%       	linkmoon                 	24
1902  	0.00%       	kulin                    	48
1903  	0.00%       	konskie                  	8
1904  	0.00%       	hsr                      	16
1905  	0.00%       	hawaii                   	32
1906  	0.00%       	flw                      	16
1907  	0.00%       	eco                      	16
1908  	0.00%       	dama王                  	32
1909  	0.00%       	chuqing                  	36
1910  	0.00%       	artrain                  	16
1911  	0.00%       	abi                      	16
1912  	0.00%       	Yawncat                  	16
1913  	0.00%       	V0Ghost                  	16
1914  	0.00%       	TinkerBell               	16
1915  	0.00%       	The                      	48
1916  	0.00%       	TMT                      	16
1917  	0.00%       	SpireSleeps              	32
1918  	0.00%       	Shawn                    	32
1919  	0.00%       	Shangbeiya               	16
1920  	0.00%       	Oscar                    	16
1921  	0.00%       	Neam                     	8
1922  	0.00%       	Natsumi                  	16
1923  	0.00%       	Monophenol               	16
1924  	0.00%       	Milton                   	32
1925  	0.00%       	Lemo                     	16
1926  	0.00%       	KuozakiSaika             	16
1927  	0.00%       	Jesse                    	32
1928  	0.00%       	Ghuxi                    	16
1929  	0.00%       	GNOREZ                   	16
1930  	0.00%       	Fervidstar               	16
1931  	0.00%       	Entelecheia              	80
1932  	0.00%       	Enmity                   	16
1933  	0.00%       	CHAGA99                  	32
1934  	0.00%       	C8H16O2                  	16
