======================================
Win Rate (和牌率) = win_count / total_rounds
Generated at: 2026-01-09 02:19:49
Total players: 2080
======================================

Rank  	Rate        	Player Name              	Rounds
1447  	21.25%      	parkloss403              	400
1448  	21.25%      	EndlesS                  	80
1449  	21.25%      	Clay斯托瑟            	80
1450  	21.22%      	一碗小甜粥          	3808
1451  	21.21%      	小能摊手             	33
1452  	21.20%      	xixi                     	184
1453  	21.17%      	风灵                   	496
1454  	21.16%      	时尚                   	1224
1455  	21.15%      	阿杰                   	208
1456  	21.15%      	Kagami                   	208
1457  	21.15%      	Aimp                     	728
1458  	21.09%      	观自在                	1370
1459  	21.09%      	雪华yukivv             	128
1460  	21.09%      	玖骍                   	128
1461  	21.09%      	山猫                   	128
1462  	21.09%      	字一色小四喜       	128
1463  	21.09%      	冰蓝雨晨             	128
1464  	21.05%      	打雀青年             	304
1465  	21.05%      	h0081324                 	304
1466  	21.04%      	QYC616                   	656
1467  	21.02%      	黑火                   	352
1468  	21.02%      	林嘿嘿                	528
1469  	21.02%      	中島めいし          	176
1470  	21.02%      	zacian                   	176
1471  	21.01%      	吾愿汝                	576
1472  	20.99%      	dama王                  	81
1473  	20.97%      	中島由貴             	944
1474  	20.97%      	嗯不好不可以       	124
1475  	20.95%      	齹                      	105
1476  	20.94%      	臣服                   	1695
1477  	20.94%      	Cast27                   	320
1478  	20.91%      	渝宇                   	263
1479  	20.91%      	葛天帝                	464
1480  	20.89%      	振玉                   	1656
1481  	20.84%      	徐北to                 	2452
1482  	20.83%      	风雨两重天          	48
1483  	20.83%      	雾雾子                	288
1484  	20.83%      	路可王                	48
1485  	20.83%      	蒹葭                   	96
1486  	20.83%      	菜包子                	48
1487  	20.83%      	茶花                   	48
1488  	20.83%      	英格兰巫师          	144
1489  	20.83%      	清风                   	96
1490  	20.83%      	欧尼酱                	192
1491  	20.83%      	无忧                   	48
1492  	20.83%      	数据终端             	48
1493  	20.83%      	报告精华             	48
1494  	20.83%      	国标良辰加油       	96
1495  	20.83%      	四月墨封             	48
1496  	20.83%      	喻川                   	48
1497  	20.83%      	和光同尘             	432
1498  	20.83%      	十二归一七对       	48
1499  	20.83%      	凛风寒梅             	96
1500  	20.83%      	信教的coke            	24
1501  	20.83%      	云淡风轻             	144
1502  	20.83%      	一丶丶丨             	48
1503  	20.83%      	silence                  	24
1504  	20.83%      	morgl                    	48
1505  	20.83%      	ikun                     	48
1506  	20.83%      	huaji                    	48
1507  	20.83%      	guanzhu                  	288
1508  	20.83%      	beita                    	48
1509  	20.83%      	awei                     	48
1510  	20.83%      	VvV不会金八          	288
1511  	20.83%      	Sakura                   	96
1512  	20.83%      	RBsq                     	384
1513  	20.83%      	PP大公主              	48
1514  	20.83%      	M7t11                    	96
1515  	20.83%      	Altros                   	48
1516  	20.78%      	氟磺酸镍             	972
1517  	20.78%      	地狱火的挽歌       	1280
1518  	20.74%      	odd                      	704
1519  	20.69%      	音律                   	1189
1520  	20.67%      	雏步                   	208
1521  	20.67%      	熔岩                   	832
1522  	20.64%      	四四子                	528
1523  	20.62%      	马庭芦花             	160
1524  	20.62%      	何いみ                	320
1525  	20.62%      	StaticFish               	160
1526  	20.59%      	无语锂电池          	544
1527  	20.57%      	王泥喜法介          	836
1528  	20.57%      	Alola                    	384
1529  	20.54%      	間奏0721秒            	112
1530  	20.54%      	竹井久                	112
1531  	20.54%      	姬丝秀忒             	112
1532  	20.54%      	困了喵                	112
1533  	20.54%      	喜欢和小三元       	112
1534  	20.54%      	DankratosBR              	448
1535  	20.54%      	Alphabeb                 	112
1536  	20.52%      	我是好人             	921
1537  	20.49%      	算符                   	288
1538  	20.48%      	元原园神             	2480
1539  	20.46%      	pcx1078                  	1271
1540  	20.45%      	佤熙紫                	176
1541  	20.45%      	不羁的峰             	528
1542  	20.42%      	littleWeber              	240
1543  	20.41%      	alldxly                  	1166
1544  	20.38%      	元喜莲                	1904
1545  	20.37%      	祈慕斯                	864
1546  	20.36%      	清風不歸客          	496
1547  	20.31%      	锦亚澄                	64
1548  	20.31%      	荔枝好吃             	320
1549  	20.31%      	英子刘梓鑫          	64
1550  	20.31%      	疯帽子                	128
1551  	20.31%      	理论魔术师          	64
1552  	20.31%      	椢床萧寒             	64
1553  	20.31%      	才久                   	64
1554  	20.31%      	吱吱                   	128
1555  	20.31%      	可爱小灵梦          	64
1556  	20.31%      	一蓑烟雨             	64
1557  	20.31%      	zinv                     	64
1558  	20.31%      	memo                     	128
1559  	20.31%      	Bullshitmatt             	64
1560  	20.27%      	OFDM调制解调         	148
1561  	20.26%      	楠枫溪                	464
1562  	20.24%      	Ryzen                    	84
1563  	20.24%      	Choimoe                  	2520
1564  	20.21%      	杠上补花错和       	480
1565  	20.19%      	沐光重生             	208
1566  	20.19%      	卿湫                   	208
1567  	20.15%      	山浩然                	2040
1568  	20.14%      	胖子zzz                	144
1569  	20.14%      	nima                     	144
1570  	20.13%      	东东麻                	308
1571  	20.12%      	铃声末响             	2704
1572  	20.11%      	真心                   	2720
1573  	20.09%      	Voyager1969              	224
1574  	20.07%      	Schubert                 	912
1575  	20.02%      	翔鹰                   	3536
1576  	20.00%      	龍龍想你了          	160
1577  	20.00%      	郭橐驼                	80
1578  	20.00%      	小熊老师丶安       	80
1579  	20.00%      	叶三夕夕夕          	100
1580  	20.00%      	ycrj                     	80
1581  	20.00%      	ZJU国标分队          	100
1582  	19.97%      	我是战神             	2108
1583  	19.91%      	luocl                    	216
1584  	19.89%      	渋勍                   	528
1585  	19.89%      	Pluis                    	528
1586  	19.87%      	轻铸                   	302
1587  	19.87%      	gggmouseee               	302
1588  	19.87%      	HZ                       	896
1589  	19.85%      	mousuan                  	272
1590  	19.85%      	kabidesu                 	272
1591  	19.82%      	狗勾战士夕夕       	656
1592  	19.80%      	David                    	4929
1593  	19.79%      	萌新小雷             	96
1594  	19.79%      	灿丽花火             	96
1595  	19.79%      	我爱看评论          	96
1596  	19.79%      	ninaelle                 	192
1597  	19.77%      	下一张牌自摸       	344
1598  	19.71%      	KomeijiMarin             	208
1599  	19.71%      	CuO                      	208
1600  	19.71%      	洛天依                	619
1601  	19.69%      	赖格宝                	320
1602  	19.67%      	番茄不能炒蛋       	539
1603  	19.64%      	风雪奇缘             	112
1604  	19.64%      	御无双青猫          	112
1605  	19.64%      	叁壹                   	112
1606  	19.59%      	ZJU国标分队3         	148
1607  	19.56%      	紫魔狐                	1227
1608  	19.54%      	封兽鵺                	1817
1609  	19.53%      	紫翅                   	512
1610  	19.53%      	欧鳇要下头          	128
1611  	19.53%      	bits                     	128
1612  	19.50%      	rainbow369               	928
1613  	19.44%      	愿樱落时见你       	144
1614  	19.44%      	Richard71705             	144
1615  	19.41%      	花毛                   	1901
1616  	19.32%      	sm                       	352
1617  	19.31%      	我想静静             	233
1618  	19.31%      	在摸鱼中             	808
1619  	19.27%      	WLSTALIN                 	384
1620  	19.27%      	休息1下玩1会        	1832
1621  	19.26%      	SL七叶                 	296
1622  	19.24%      	amyhu                    	556
1623  	19.23%      	乙二胺四乙酸       	416
1624  	19.21%      	CatHikari                	328
1625  	19.20%      	源代码                	224
1626  	19.20%      	木木夕                	224
1627  	19.17%      	甜蜜桃花             	240
1628  	19.17%      	小柒zZ                 	240
1629  	19.14%      	Nowherecsb               	256
1630  	19.11%      	海风                   	492
1631  	19.10%      	丝瓜                   	288
1632  	19.06%      	icrua0alskjs             	829
1633  	19.05%      	夜幕遮星             	336
1634  	18.85%      	秋玲                   	4128
1635  	18.75%      	鲤鱼号                	80
1636  	18.75%      	魔鬼上路             	96
1637  	18.75%      	闲月                   	48
1638  	18.75%      	闪电                   	16
1639  	18.75%      	遠坂見月             	64
1640  	18.75%      	追寻                   	48
1641  	18.75%      	迫落                   	32
1642  	18.75%      	辕                      	224
1643  	18.75%      	赵秋雨                	336
1644  	18.75%      	诗羽                   	32
1645  	18.75%      	诈诈的胡             	32
1646  	18.75%      	落影折桂             	32
1647  	18.75%      	花散峪山人考       	16
1648  	18.75%      	胜负师f               	16
1649  	18.75%      	籉譱䝁                	16
1650  	18.75%      	第二片天             	80
1651  	18.75%      	立直大王             	128
1652  	18.75%      	空Jian                  	16
1653  	18.75%      	白羊                   	16
1654  	18.75%      	牛肉干干             	32
1655  	18.75%      	牌搭子                	32
1656  	18.75%      	火星包                	64
1657  	18.75%      	深圳柿子吉他       	288
1658  	18.75%      	止匕小幺             	32
1659  	18.75%      	梁玉苏                	16
1660  	18.75%      	桔梗                   	32
1661  	18.75%      	果味苏打             	32
1662  	18.75%      	杨桃巧克力酱       	80
1663  	18.75%      	本智                   	32
1664  	18.75%      	木子十甫寸          	16
1665  	18.75%      	月曦                   	112
1666  	18.75%      	是大侠吖             	16
1667  	18.75%      	日鳴                   	32
1668  	18.75%      	日暗地旱             	80
1669  	18.75%      	把把胡                	32
1670  	18.75%      	御无双                	96
1671  	18.75%      	庄寒雁                	96
1672  	18.75%      	幻心                   	16
1673  	18.75%      	巧思                   	192
1674  	18.75%      	小霸王团子          	32
1675  	18.75%      	小柒                   	368
1676  	18.75%      	小张同学             	32
1677  	18.75%      	小华                   	48
1678  	18.75%      	小1他                  	64
1679  	18.75%      	封剑                   	16
1680  	18.75%      	寿陵余子             	16
1681  	18.75%      	孤高の撃墜王       	16
1682  	18.75%      	孤影                   	48
1683  	18.75%      	妖妖果                	48
1684  	18.75%      	大年糕                	64
1685  	18.75%      	多情龙井             	48
1686  	18.75%      	嘉瑜之秋             	16
1687  	18.75%      	只打萧寒             	32
1688  	18.75%      	发腮缅因             	16
1689  	18.75%      	卷谁呢                	48
1690  	18.75%      	南风月明             	48
1691  	18.75%      	南风                   	32
1692  	18.75%      	凤梨酥xxx             	96
1693  	18.75%      	兰克拉                	48
1694  	18.75%      	何文文大人          	16
1695  	18.75%      	仲林圭                	16
1696  	18.75%      	yoda                     	128
1697  	18.75%      	xxxr                     	32
1698  	18.75%      	x5y6                     	16
1699  	18.75%      	wxkj99                   	64
1700  	18.75%      	void337                  	16
1701  	18.75%      	nanuo3331                	16
1702  	18.75%      	mortal                   	80
1703  	18.75%      	minji                    	16
1704  	18.75%      	jjh667                   	32
1705  	18.75%      	guo707                   	64
1706  	18.75%      	cos是我的神          	16
1707  	18.75%      	ck053                    	16
1708  	18.75%      	annayanami               	16
1709  	18.75%      	Xx33272                  	16
1710  	18.75%      	Weldony                  	16
1711  	18.75%      	Tomcat                   	32
1712  	18.75%      	TokisakiG                	80
1713  	18.75%      	Tin仔                   	32
1714  	18.75%      	TenyZ                    	16
1715  	18.75%      	SfArccos                 	128
1716  	18.75%      	Rozen                    	32
1717  	18.75%      	RimanC                   	64
1718  	18.75%      	Ramoynd                  	96
1719  	18.75%      	NenNen                   	96
1720  	18.75%      	Minato                   	32
1721  	18.75%      	Milton                   	32
1722  	18.75%      	MakiYu                   	32
1723  	18.75%      	JerryK                   	160
1724  	18.75%      	Homeless                 	160
1725  	18.75%      	Haru                     	32
1726  	18.75%      	GlassRod                 	80
1727  	18.75%      	CHAGA120                 	80
1728  	18.75%      	C8H16O2                  	16
1729  	18.75%      	Acylation                	96
1730  	18.66%      	黎黎                   	734
1731  	18.62%      	Charlotte                	1552
1732  	18.60%      	quzer                    	1156
1733  	18.59%      	NaOH                     	312
1734  	18.54%      	麻将预防痴呆       	356
1735  	18.53%      	雅屁                   	2024
1736  	18.44%      	N519                     	553
1737  	18.42%      	红叶                   	152
1738  	18.37%      	刘十三                	1824
1739  	18.36%      	要来点智乃吗       	256
1740  	18.33%      	余歌                   	2024
1741  	18.30%      	黒い雨                	224
1742  	18.30%      	苑清青                	224
1743  	18.30%      	cslp                     	224
1744  	18.27%      	自然醒                	208
1745  	18.27%      	狂吃狂日             	1144
1746  	18.25%      	淡定哥                	252
1747  	18.23%      	peipei                   	192
1748  	18.23%      	弃月                   	203
1749  	18.18%      	墨辰                   	176
1750  	18.12%      	桃子                   	160
1751  	18.10%      	发生什么事了       	232
1752  	18.06%      	大七星                	72
1753  	18.06%      	yukimurasaki             	144
1754  	17.97%      	空折花枝             	128
1755  	17.97%      	hamburger                	256
1756  	17.97%      	LogY                     	256
1757  	17.97%      	Fred460                  	256
1758  	17.86%      	渣渣夕                	112
1759  	17.86%      	慕容彰                	84
1760  	17.86%      	xtd                      	112
1761  	17.86%      	Nemesis                  	84
1762  	17.76%      	ua                       	304
1763  	17.71%      	西楚霸王某某       	192
1764  	17.71%      	羡鱼                   	192
1765  	17.71%      	猫南北                	96
1766  	17.71%      	sakura                   	96
1767  	17.71%      	michalek                 	96
1768  	17.70%      	长风                   	3028
1769  	17.61%      	電腦                   	176
1770  	17.61%      	说说                   	176
1771  	17.58%      	Simon919                 	256
1772  	17.50%      	眠灯入门             	40
1773  	17.50%      	江大麻将AI           	240
1774  	17.50%      	dz                       	240
1775  	17.50%      	bangdoll                 	160
1776  	17.50%      	The                      	80
1777  	17.43%      	InvisibleP               	304
1778  	17.41%      	liqiu                    	224
1779  	17.36%      	早柚                   	144
1780  	17.33%      	黑心换黑心          	1408
1781  	17.31%      	猫记饭团             	208
1782  	17.31%      	PtF6                     	52
1783  	17.19%      	糕手                   	64
1784  	17.19%      	碰碰胡幺九刻       	64
1785  	17.19%      	木叶                   	64
1786  	17.19%      	我最逍遥             	64
1787  	17.19%      	彪哥                   	64
1788  	17.19%      	幻尘                   	384
1789  	17.19%      	吱吱sama               	64
1790  	17.19%      	半成                   	64
1791  	17.19%      	上帝肥嘟嘟          	64
1792  	17.19%      	qqll                     	128
1793  	17.19%      	ormisnal                 	64
1794  	17.19%      	Tricale                  	64
1795  	17.19%      	ToT                      	64
1796  	17.02%      	Felix                    	376
1797  	16.98%      	tlr                      	212
1798  	16.96%      	念起觉迟             	1456
1799  	16.96%      	封语                   	112
1800  	16.96%      	coco                     	112
1801  	16.88%      	克兰娜德             	320
1802  	16.86%      	八云紫幽幽子       	528
1803  	16.84%      	Eevee                    	196
1804  	16.83%      	孤山战士             	208
1805  	16.80%      	Falcao                   	488
1806  	16.80%      	rcbar                    	256
1807  	16.67%      	鳗鱼                   	144
1808  	16.67%      	门清大师兄          	48
1809  	16.67%      	钅黑心村民          	48
1810  	16.67%      	轩挺                   	48
1811  	16.67%      	白羽寒                	48
1812  	16.67%      	狼                      	48
1813  	16.67%      	派蒙                   	48
1814  	16.67%      	林零柒                	96
1815  	16.67%      	打国标第一天       	72
1816  	16.67%      	小武                   	48
1817  	16.67%      	小林                   	48
1818  	16.67%      	唐铭铭                	48
1819  	16.67%      	克己小75              	48
1820  	16.67%      	伯约0                  	48
1821  	16.67%      	symbol                   	48
1822  	16.67%      	chuqing                  	36
1823  	16.67%      	Simba07                  	48
1824  	16.58%      	风语                   	368
1825  	16.54%      	妙也                   	272
1826  	16.48%      	伽罗妹妹             	916
1827  	16.48%      	日晕月华KBG          	176
1828  	16.46%      	梁森                   	328
1829  	16.41%      	夜雨声烦             	128
1830  	16.41%      	lalulu                   	256
1831  	16.35%      	林中及时雨          	208
1832  	16.32%      	尘世                   	288
1833  	16.25%      	黄腾                   	80
1834  	16.25%      	渣男饼干             	80
1835  	16.25%      	朱雀                   	80
1836  	16.25%      	huer                     	80
1837  	16.25%      	Aurora                   	80
1838  	16.18%      	tempestkou               	136
1839  	16.18%      	M81                      	136
1840  	16.07%      	软趴趴                	112
1841  	16.07%      	一色三龙会          	112
1842  	15.91%      	渣宝                   	176
1843  	15.87%      	Darker                   	208
1844  	15.83%      	球1234                  	120
1845  	15.81%      	送分达人             	272
1846  	15.77%      	t2004                    	2340
1847  	15.68%      	孟丽莉                	1250
1848  	15.62%      	长崎爱爱音          	64
1849  	15.62%      	郑美云                	32
1850  	15.62%      	萌新搞事情          	32
1851  	15.62%      	芙宁娜                	32
1852  	15.62%      	竹夜卿                	32
1853  	15.62%      	渡鸟                   	64
1854  	15.62%      	正气明凝             	64
1855  	15.62%      	根号88                 	96
1856  	15.62%      	柒七                   	32
1857  	15.62%      	朋也                   	32
1858  	15.62%      	春落华庭             	32
1859  	15.62%      	春米                   	32
1860  	15.62%      	小凯凯                	64
1861  	15.62%      	寳儿丶少爷          	320
1862  	15.62%      	太常淡省             	32
1863  	15.62%      	博博巨奈斯          	64
1864  	15.62%      	包包大人             	32
1865  	15.62%      	冰极风舞             	32
1866  	15.62%      	冥小喵                	32
1867  	15.62%      	佐仓沙耶加          	64
1868  	15.62%      	五分发挥de           	256
1869  	15.62%      	不名                   	288
1870  	15.62%      	qxbk                     	32
1871  	15.62%      	kbb                      	32
1872  	15.62%      	fiorgace                 	128
1873  	15.62%      	ad2                      	32
1874  	15.62%      	NamelessGod              	32
1875  	15.62%      	Jing                     	32
1876  	15.44%      	pyy                      	272
1877  	15.38%      	知不可乎             	416
1878  	15.35%      	雀神A01                	228
1879  	15.18%      	管家婆                	224
1880  	15.18%      	摇摇猪                	112
1881  	15.13%      	AmaneCh                  	304
1882  	15.10%      	XXHYX                    	192
1883  	15.03%      	W凌焱                  	592
1884  	15.02%      	Buhlava                  	333
1885  	15.00%      	黑沢口关             	80
1886  	15.00%      	肉布斯                	160
1887  	15.00%      	广东麻将BOT          	20
1888  	15.00%      	东云绘名             	80
1889  	15.00%      	SansGotLazy              	160
1890  	15.00%      	Neam                     	40
1891  	14.86%      	Colanya                  	148
1892  	14.84%      	祈桜                   	128
1893  	14.67%      	金瓜皮子             	368
1894  	14.58%      	超强力鸡翅          	48
1895  	14.58%      	流浪月光             	48
1896  	14.58%      	小绿帽                	48
1897  	14.58%      	千叶流心             	96
1898  	14.58%      	一叶知秋             	48
1899  	14.29%      	井川子虎             	112
1900  	14.17%      	lan666                   	240
1901  	14.12%      	大哥大的小弟       	708
1902  	14.06%      	徐北                   	64
1903  	14.06%      	呜喵喵喵恒          	64
1904  	14.06%      	不求人                	64
1905  	14.06%      	znev                     	64
1906  	14.06%      	qyjwty                   	64
1907  	13.89%      	李早苗                	144
1908  	13.89%      	brilliant                	36
1909  	13.75%      	缄默德克萨斯       	80
1910  	13.75%      	泠依喵                	80
1911  	13.75%      	CregChain                	160
1912  	13.54%      	秋秋                   	96
1913  	13.54%      	卡先生                	96
1914  	13.54%      	TNTzhakiller             	96
1915  	13.46%      	阳光男孩             	104
1916  	13.19%      	zhozho                   	144
1917  	12.95%      	小白ali                	224
1918  	12.50%      	齐静春                	16
1919  	12.50%      	饼蛙                   	16
1920  	12.50%      	送子                   	16
1921  	12.50%      	超薄也有距离       	48
1922  	12.50%      	超收敛模形式       	32
1923  	12.50%      	西兰花                	48
1924  	12.50%      	绿一色LLFF            	16
1925  	12.50%      	篝                      	16
1926  	12.50%      	笹葉更紗             	16
1927  	12.50%      	白石奈奈             	32
1928  	12.50%      	白水哩                	16
1929  	12.50%      	甘蔗                   	16
1930  	12.50%      	璃小玖                	32
1931  	12.50%      	玖染                   	16
1932  	12.50%      	玖月                   	16
1933  	12.50%      	漳州Cody               	64
1934  	12.50%      	游戏                   	16
1935  	12.50%      	泽嵘                   	16
1936  	12.50%      	晨曦                   	16
1937  	12.50%      	晨昏对峙             	32
1938  	12.50%      	晓白晓白晓          	16
1939  	12.50%      	昵称                   	16
1940  	12.50%      	春田太太             	32
1941  	12.50%      	无想の呦             	16
1942  	12.50%      	快乐风男             	16
1943  	12.50%      	弥卡呦                	16
1944  	12.50%      	小张同学3            	32
1945  	12.50%      	天清一色             	32
1946  	12.50%      	嗯嗯                   	32
1947  	12.50%      	哇哇哇                	16
1948  	12.50%      	叶凡                   	16
1949  	12.50%      	博涵                   	16
1950  	12.50%      	单机麻将             	16
1951  	12.50%      	佩奇QAQ                	80
1952  	12.50%      	人木自心             	16
1953  	12.50%      	专打萧寒             	16
1954  	12.50%      	不重要的同学       	16
1955  	12.50%      	上亿小弟             	16
1956  	12.50%      	三横一棵树          	16
1957  	12.50%      	zozoko                   	16
1958  	12.50%      	xxhhww                   	16
1959  	12.50%      	xlfd                     	32
1960  	12.50%      	wqy                      	48
1961  	12.50%      	suzuya                   	48
1962  	12.50%      	stonemason               	64
1963  	12.50%      	srj                      	16
1964  	12.50%      	spoonzzzz                	16
1965  	12.50%      	shentes                  	48
1966  	12.50%      	rkcd                     	16
1967  	12.50%      	nmleague                 	16
1968  	12.50%      	melonpi                  	32
1969  	12.50%      	lynchblax84              	48
1970  	12.50%      	konskie                  	8
1971  	12.50%      	jiuli                    	32
1972  	12.50%      	jellyhi                  	224
1973  	12.50%      	inequality               	16
1974  	12.50%      	ghz的打手             	16
1975  	12.50%      	eco                      	16
1976  	12.50%      	Shawn                    	32
1977  	12.50%      	Oscar                    	16
1978  	12.50%      	MasterSun                	16
1979  	12.50%      	KuozakiSaika             	16
1980  	12.50%      	Jayden1129               	16
1981  	12.50%      	Jamesqin                 	48
1982  	12.50%      	CVB123                   	32
1983  	12.50%      	Benson0304               	16
1984  	12.12%      	MC宇宙RS               	132
1985  	12.05%      	gadfly0512               	224
1986  	12.02%      	wyy1990                  	208
1987  	11.88%      	Vorak                    	160
1988  	11.82%      	nsbs                     	592
1989  	11.36%      	artemis                  	176
1990  	11.31%      	dorie                    	336
1991  	11.11%      	小胡                   	9
1992  	11.11%      	大胡                   	9
1993  	11.11%      	CHAGA05                  	9
1994  	10.87%      	东瓜帮主             	46
1995  	10.80%      	SDU麻雀                	176
1996  	10.71%      	suliao                   	112
1997  	10.42%      	白鳥汐音             	48
1998  	10.42%      	灰色轨迹             	48
1999  	10.42%      	yyyyyyh                  	48
2000  	10.00%      	小白薯                	40
2001  	10.00%      	六百六十六          	80
2002  	10.00%      	Lemo                     	80
2003  	9.38%       	顾寒9275               	32
2004  	9.38%       	熊哥                   	32
2005  	9.38%       	山兔                   	32
2006  	9.38%       	古月方源             	32
2007  	9.38%       	冰川纱夜             	32
2008  	9.38%       	乌萨奇                	32
2009  	9.38%       	与梦随缘喵          	32
2010  	9.38%       	zzzsk                    	32
2011  	9.38%       	tenten                   	32
2012  	9.38%       	sbyz                     	32
2013  	9.38%       	Kitaura                  	32
2014  	9.11%       	悲秋客                	516
2015  	9.05%       	GBAWA                    	409
2016  	8.75%       	花顺双抽             	160
2017  	8.33%       	好想线下国标       	48
2018  	8.33%       	初阳                   	48
2019  	7.81%       	千手白子             	64
2020  	7.81%       	flw                      	64
2021  	6.94%       	木木                   	72
2022  	6.25%       	麦克风亚泽          	16
2023  	6.25%       	蒙多医生             	16
2024  	6.25%       	菠萝自闭了          	64
2025  	6.25%       	老王c                  	32
2026  	6.25%       	老杨的小可爱       	16
2027  	6.25%       	绘心菇凉             	16
2028  	6.25%       	秋名山丘比          	32
2029  	6.25%       	皮卡丘欣             	48
2030  	6.25%       	燕麦豆乳             	16
2031  	6.25%       	湖惑                   	16
2032  	6.25%       	流子                   	16
2033  	6.25%       	洛心颜                	16
2034  	6.25%       	欣er1                   	16
2035  	6.25%       	无番胡连六          	16
2036  	6.25%       	意凉                   	16
2037  	6.25%       	常陆茉子             	16
2038  	6.25%       	小星星星君          	16
2039  	6.25%       	大大大鹏子          	32
2040  	6.25%       	北冥雪                	16
2041  	6.25%       	凸眼鱼                	64
2042  	6.25%       	zaqcxy                   	16
2043  	6.25%       	xianxin                  	16
2044  	6.25%       	sauluo                   	16
2045  	6.25%       	rainhard                 	16
2046  	6.25%       	kx                       	16
2047  	6.25%       	hawaii                   	32
2048  	6.25%       	artrain                  	16
2049  	6.25%       	abi                      	16
2050  	6.25%       	TMT                      	16
2051  	6.25%       	PreB                     	16
2052  	6.25%       	Natsumi                  	16
2053  	6.25%       	Haaaaaache               	16
2054  	6.25%       	GNOREZ                   	16
2055  	6.25%       	CHAGA99                  	32
2056  	6.25%       	A1S                      	16
2057  	5.56%       	WeakBot2                 	72
2058  	5.56%       	WeakBot1                 	72
2059  	5.10%       	鸡肉拉伤             	157
2060  	4.17%       	学霸小黑             	24
2061  	3.12%       	見えない             	32
2062  	3.12%       	小任好运来          	32
2063  	1.04%       	Entelecheia              	96
2064  	0.00%       	音樂                   	16
2065  	0.00%       	雨沐沐                	16
2066  	0.00%       	阿久津翔太          	32
2067  	0.00%       	超级错和王          	16
2068  	0.00%       	超级妹控             	16
2069  	0.00%       	百合123                	16
2070  	0.00%       	池州老赵             	16
2071  	0.00%       	柯西不再忧伤       	16
2072  	0.00%       	幽幽不玩游戏       	11
2073  	0.00%       	吃货小飞飞          	16
2074  	0.00%       	冷欺花                	16
2075  	0.00%       	低调玩家             	16
2076  	0.00%       	hsr                      	16
2077  	0.00%       	TinkerBell               	16
2078  	0.00%       	Monophenol               	16
2079  	0.00%       	Jesse                    	32
2080  	0.00%       	Fervidstar               	16
