======================================
Tsumo-against Rate (被摸率) = tsumo_against_count / total_rounds
Generated at: 2026-01-09 00:24:50
Total players: 1934
======================================

Rank  	Rate        	Player Name              	Rounds
1462  	18.36%      	随便玩玩儿          	1280
1463  	18.36%      	下等立直麻将       	256
1464  	18.35%      	欧宸羽                	1264
1465  	18.35%      	lxl0319                  	1771
1466  	18.35%      	我是好人             	921
1467  	18.35%      	倒不推推不倒       	496
1468  	18.34%      	拈牌一笑             	1341
1469  	18.34%      	东方雁                	1957
1470  	18.34%      	紫魔狐                	1227
1471  	18.33%      	萌新有雪             	240
1472  	18.33%      	Lyun                     	240
1473  	18.31%      	pisces                   	1944
1474  	18.30%      	随便搞一个          	224
1475  	18.30%      	HillLee97                	1344
1476  	18.30%      	ATTACKER75               	224
1477  	18.30%      	eraofexp                 	776
1478  	18.29%      	和光同尘             	432
1479  	18.28%      	冰印神座             	1247
1480  	18.28%      	霹雳911                	3096
1481  	18.28%      	翎刻                   	640
1482  	18.27%      	K437                     	416
1483  	18.26%      	北北ai训练           	608
1484  	18.25%      	凌叶                   	274
1485  	18.24%      	Bob                      	3569
1486  	18.23%      	鸡打不溜             	192
1487  	18.23%      	自然醒                	192
1488  	18.23%      	trane                    	960
1489  	18.23%      	fyiak                    	192
1490  	18.21%      	多元外卷人          	368
1491  	18.20%      	萌新99                 	2577
1492  	18.18%      	黑一色                	1540
1493  	18.18%      	辕                      	176
1494  	18.18%      	瓜瓜瓜宸             	352
1495  	18.18%      	渣不多德勒          	176
1496  	18.18%      	小虫鼬                	880
1497  	18.18%      	启丶沉卑             	528
1498  	18.18%      	Zazaka                   	1903
1499  	18.17%      	国标新手求教       	864
1500  	18.17%      	关关雎鸠2024         	2312
1501  	18.16%      	Jencese                  	6933
1502  	18.15%      	北风萧霄2            	496
1503  	18.14%      	WMWMWMWMWMWM             	976
1504  	18.13%      	lhwayne                  	4440
1505  	18.12%      	新手村村民          	320
1506  	18.12%      	ly3d                     	160
1507  	18.12%      	JerryK                   	160
1508  	18.10%      	amyhu                    	348
1509  	18.10%      	亲亲要乐奈          	569
1510  	18.09%      	啊我是谁             	304
1511  	18.09%      	ua                       	304
1512  	18.08%      	angu                     	448
1513  	18.07%      	Sablinbot                	592
1514  	18.06%      	坎坷苦                	598
1515  	18.06%      	微辣就行             	720
1516  	18.06%      	大货车斯马托       	648
1517  	18.06%      	mikan                    	144
1518  	18.06%      	gggluggg                 	144
1519  	18.03%      	方片杰克             	244
1520  	18.03%      	Kokutourio               	1392
1521  	18.02%      	ferry                    	960
1522  	18.00%      	苹果狼、             	800
1523  	18.00%      	叶三夕夕夕          	100
1524  	17.99%      	bluff                    	884
1525  	17.97%      	拓                      	601
1526  	17.97%      	风的思绪             	384
1527  	17.97%      	笔锋微凉             	256
1528  	17.97%      	抹茶味纯子          	384
1529  	17.97%      	技零运十             	256
1530  	17.97%      	匃洗湘冯             	640
1531  	17.97%      	一灯大师             	256
1532  	17.97%      	Jackie                   	128
1533  	17.94%      	Bryce                    	496
1534  	17.94%      	欧偷袭圣手          	1232
1535  	17.93%      	青春的尾巴          	608
1536  	17.92%      	Magallan                 	240
1537  	17.90%      	BestMaomi                	324
1538  	17.89%      	duncan21                 	855
1539  	17.89%      	SherWu                   	380
1540  	17.89%      	祥子大叔             	464
1541  	17.87%      	丛雨ちゃん          	912
1542  	17.86%      	ugly2333                 	3488
1543  	17.86%      	玖骍                   	112
1544  	17.86%      	杜双龙                	112
1545  	17.86%      	心中的太阳          	112
1546  	17.86%      	寿命流雀士          	672
1547  	17.86%      	奶瓶                   	112
1548  	17.86%      	只和三步高          	112
1549  	17.86%      	rurukonod                	448
1550  	17.86%      	YK712                    	224
1551  	17.86%      	Vorak                    	112
1552  	17.86%      	Hotaru                   	112
1553  	17.86%      	Higuchi                  	56
1554  	17.84%      	新建文件夹          	1536
1555  	17.81%      	Ahnenerbe412             	219
1556  	17.80%      	風林火山             	1056
1557  	17.80%      	不羁的峰             	528
1558  	17.79%      	小E                     	208
1559  	17.79%      	Yu                       	208
1560  	17.79%      	CuO                      	208
1561  	17.79%      	sdlyx                    	3840
1562  	17.77%      	蓝十                   	1024
1563  	17.76%      	糖糖0919               	304
1564  	17.73%      	初见亦别离          	688
1565  	17.72%      	薄荷犬                	3312
1566  	17.71%      	蒹葭                   	96
1567  	17.71%      	臭象                   	96
1568  	17.71%      	盈峰环境小彭       	96
1569  	17.71%      	巧思                   	96
1570  	17.71%      	吃                      	288
1571  	17.71%      	linkenwu                 	96
1572  	17.71%      	kawaisubei               	96
1573  	17.71%      	Bourbon                  	96
1574  	17.67%      	发生什么事了       	232
1575  	17.66%      	抹茶要楽奈          	368
1576  	17.64%      	萌新大脸橘          	703
1577  	17.61%      	美竹兰                	704
1578  	17.61%      	数错番紫乌龟       	176
1579  	17.61%      	冰封                   	176
1580  	17.61%      	qima                     	176
1581  	17.61%      	XXHYX                    	176
1582  	17.61%      	FanYan                   	176
1583  	17.59%      	张麻子                	216
1584  	17.58%      	闻雀                   	256
1585  	17.56%      	热辣小妈             	336
1586  	17.51%      	圣文神武             	394
1587  	17.50%      	黑沢口关             	80
1588  	17.50%      	雪哥                   	80
1589  	17.50%      	白龙小熊             	80
1590  	17.50%      	源千鹤                	80
1591  	17.50%      	旗客                   	480
1592  	17.50%      	我是                   	160
1593  	17.50%      	小学生                	160
1594  	17.50%      	小天                   	80
1595  	17.50%      	夜雨桥                	80
1596  	17.50%      	东云绘名             	80
1597  	17.50%      	不要南风             	80
1598  	17.50%      	summer                   	80
1599  	17.50%      	SL七叶                 	200
1600  	17.50%      	Homeless                 	160
1601  	17.50%      	GlassRod                 	80
1602  	17.50%      	GRandom                  	160
1603  	17.50%      	Cai                      	160
1604  	17.48%      	图图帕特             	1104
1605  	17.43%      	calzhulator              	912
1606  	17.42%      	Buhlava                  	333
1607  	17.41%      	逍遥星空             	224
1608  	17.41%      	抱米花哦             	224
1609  	17.36%      	阿吉                   	144
1610  	17.36%      	桂雏菊                	288
1611  	17.36%      	五羟色胺             	144
1612  	17.36%      	roysongor                	144
1613  	17.36%      	KomeijiMarin             	144
1614  	17.36%      	qwe305836                	1112
1615  	17.32%      	美人就是美          	456
1616  	17.31%      	常青                   	208
1617  	17.31%      	因幡爱瑠             	208
1618  	17.31%      	leenlover                	208
1619  	17.31%      	Kagami                   	208
1620  	17.28%      	菜鸟123                	596
1621  	17.28%      	麓下kk                 	1088
1622  	17.28%      	QinNai                   	272
1623  	17.26%      	qsw2025                  	336
1624  	17.24%      	我叫叶荣添          	174
1625  	17.22%      	大祭酒                	720
1626  	17.19%      	竞麻玩家             	64
1627  	17.19%      	点炮防自摸          	320
1628  	17.19%      	植物人                	64
1629  	17.19%      	杜衡                   	192
1630  	17.19%      	嘿嘿嘿哈             	64
1631  	17.19%      	呜喵喵喵恒          	64
1632  	17.19%      	仁言否                	128
1633  	17.19%      	xunshan                  	64
1634  	17.19%      	payphone121              	64
1635  	17.19%      	blueboat                 	64
1636  	17.19%      	big7long8                	128
1637  	17.19%      	ToT                      	64
1638  	17.19%      	Oracle                   	64
1639  	17.15%      	xxxhhww                  	1837
1640  	17.14%      	伯德                   	280
1641  	17.14%      	chen                     	560
1642  	17.11%      	足立レイ             	304
1643  	17.10%      	saltydog                 	544
1644  	17.05%      	MKimiSH                  	1120
1645  	17.05%      	鸟苷三磷酸          	3319
1646  	17.04%      	啊正本正             	540
1647  	17.01%      	夏威夷吉他手       	976
1648  	16.96%      	青鳞                   	224
1649  	16.96%      	辅辅                   	112
1650  	16.96%      	番                      	112
1651  	16.96%      	报复社会             	448
1652  	16.96%      	coco                     	112
1653  	16.96%      	Qaitq                    	112
1654  	16.95%      	Mikoto                   	1463
1655  	16.90%      	九莲老登             	432
1656  	16.89%      	OFDM调制解调         	148
1657  	16.88%      	羽未                   	539
1658  	16.88%      	花顺双抽             	160
1659  	16.88%      	煜神                   	160
1660  	16.83%      	立又                   	208
1661  	16.83%      	Sant                     	208
1662  	16.80%      	qzgg                     	256
1663  	16.79%      	地底探险             	560
1664  	16.78%      	陈杨飞雅             	1365
1665  	16.72%      	xbh要修仙             	1232
1666  	16.67%      	陈亚轩                	48
1667  	16.67%      	错和紫乌龟          	144
1668  	16.67%      	轩挺                   	48
1669  	16.67%      	贝瑞塔                	48
1670  	16.67%      	菲利                   	96
1671  	16.67%      	玄黄q                  	96
1672  	16.67%      	求道人                	48
1673  	16.67%      	无忧                   	48
1674  	16.67%      	报告精华             	48
1675  	16.67%      	戮默                   	48
1676  	16.67%      	忆相逢连六          	48
1677  	16.67%      	幽梦一帘             	48
1678  	16.67%      	平生欢                	96
1679  	16.67%      	小黑白                	240
1680  	16.67%      	大年糕                	48
1681  	16.67%      	多情龙井             	48
1682  	16.67%      	凤梨酥xxx             	96
1683  	16.67%      	伯约0                  	48
1684  	16.67%      	三百斤小胖熊       	168
1685  	16.67%      	一叶知秋             	48
1686  	16.67%      	yukimurasaki             	48
1687  	16.67%      	PlanB                    	192
1688  	16.67%      	OGGG                     	144
1689  	16.67%      	FrAtk                    	48
1690  	16.67%      	Aurora                   	48
1691  	16.60%      	volknet                  	241
1692  	16.54%      	InvisibleP               	272
1693  	16.54%      	神人                   	659
1694  	16.53%      	AlFex                    	121
1695  	16.50%      	药渣                   	400
1696  	16.48%      	羽墨                   	176
1697  	16.48%      	无机盐                	176
1698  	16.48%      	Kiwi                     	1572
1699  	16.45%      	宗云先生             	304
1700  	16.41%      	黑桃A                  	128
1701  	16.41%      	铁铳王                	128
1702  	16.41%      	h0081324                 	256
1703  	16.35%      	guanzhu                  	208
1704  	16.28%      	我有亿点菜          	43
1705  	16.25%      	祝                      	80
1706  	16.25%      	洋Cc                    	80
1707  	16.25%      	格喵不是巫师       	160
1708  	16.25%      	捷尔                   	80
1709  	16.25%      	五指毛桃             	80
1710  	16.25%      	三暗刻刻刻          	80
1711  	16.25%      	Ttocgnef                 	80
1712  	16.25%      	GYIMGY                   	80
1713  	16.23%      	YstarXing                	462
1714  	16.18%      	平和                   	476
1715  	16.18%      	东东麻                	68
1716  	16.07%      	間奏0721秒            	112
1717  	16.07%      	苝风肃霄             	112
1718  	16.07%      	我勒个痛啊          	112
1719  	16.07%      	qixian96                 	112
1720  	16.02%      	志明                   	256
1721  	15.97%      	时一时易拾忆       	144
1722  	15.97%      	F8                       	144
1723  	15.91%      	bonbujour                	880
1724  	15.89%      	木之本樱             	384
1725  	15.87%      	孤山战士             	208
1726  	15.85%      	SEiYA                    	328
1727  	15.83%      	Mon3tr                   	480
1728  	15.81%      	识时务者             	544
1729  	15.73%      	高抬贵手             	267
1730  	15.68%      	老王                   	287
1731  	15.65%      	丰川祥子             	313
1732  	15.62%      	雀游屋皮皮          	64
1733  	15.62%      	阳光牛子             	32
1734  	15.62%      	闲月                   	32
1735  	15.62%      	输到想妈妈          	96
1736  	15.62%      	诚                      	64
1737  	15.62%      	红酒味汽水          	160
1738  	15.62%      	百里                   	32
1739  	15.62%      	猫南北                	96
1740  	15.62%      	潮汐獵人             	128
1741  	15.62%      	温柔的光             	64
1742  	15.62%      	洋平                   	32
1743  	15.62%      	年少翩翩白虎       	32
1744  	15.62%      	小霸王团子          	32
1745  	15.62%      	奇克kik                	32
1746  	15.62%      	天河                   	32
1747  	15.62%      	天天                   	32
1748  	15.62%      	周周                   	32
1749  	15.62%      	吱吱                   	32
1750  	15.62%      	听牌即立             	64
1751  	15.62%      	叽噜咕噜叽喽       	32
1752  	15.62%      	去去                   	416
1753  	15.62%      	卡先生                	96
1754  	15.62%      	凸眼鱼                	32
1755  	15.62%      	九方                   	32
1756  	15.62%      	乌萨奇                	32
1757  	15.62%      	一个二毫半          	32
1758  	15.62%      	stonemason               	64
1759  	15.62%      	modayo                   	32
1760  	15.62%      	kozend                   	32
1761  	15.62%      	hawaii                   	32
1762  	15.62%      	RimanC                   	64
1763  	15.62%      	LuckyGame                	32
1764  	15.62%      	Jesse                    	32
1765  	15.62%      	B站23129315             	32
1766  	15.62%      	Adrian105                	64
1767  	15.60%      	晚终                   	109
1768  	15.44%      	手不离管             	272
1769  	15.42%      	南桥s01                	240
1770  	15.38%      	国标小唐             	91
1771  	15.28%      	打国标第一天       	72
1772  	15.28%      	Maintain                 	144
1773  	15.24%      	Toriel                   	328
1774  	15.18%      	静巧                   	112
1775  	15.18%      	v70                      	112
1776  	15.18%      	cdg                      	112
1777  	15.18%      	Hydra                    	336
1778  	15.13%      	pakake                   	304
1779  	15.12%      	Gompyn                   	648
1780  	15.00%      	朱雀                   	80
1781  	15.00%      	是小天才耶          	80
1782  	15.00%      	早柚                   	80
1783  	15.00%      	广东麻将BOT          	20
1784  	15.00%      	小白薯                	40
1785  	15.00%      	大苏打                	80
1786  	15.00%      	Star                     	80
1787  	15.00%      	Jayden87                 	80
1788  	15.00%      	Darker                   	80
1789  	14.84%      	追星逐风             	128
1790  	14.84%      	otssmyha                 	128
1791  	14.67%      	蒙题王                	368
1792  	14.58%      	英子刘梓鑫          	48
1793  	14.58%      	绝不认输             	48
1794  	14.58%      	破游全是bug          	192
1795  	14.58%      	源代码                	48
1796  	14.58%      	木之心                	48
1797  	14.58%      	挂机1号               	48
1798  	14.58%      	尘墨                   	48
1799  	14.58%      	四角豆星             	48
1800  	14.58%      	叨叨                   	48
1801  	14.58%      	一色三龙会          	48
1802  	14.58%      	CXZ                      	48
1803  	14.56%      	老馋                   	309
1804  	14.37%      	暮春                   	160
1805  	14.29%      	慕容彰                	84
1806  	14.29%      	shizuku                  	56
1807  	14.06%      	可爱小灵梦          	64
1808  	14.06%      	一蓑烟雨             	64
1809  	13.89%      	大七星                	72
1810  	13.75%      	国标良辰加油       	80
1811  	13.75%      	不会七对             	80
1812  	13.75%      	littleWeber              	240
1813  	13.75%      	Satori5                  	80
1814  	13.75%      	IceCola                  	80
1815  	13.54%      	老子很帥             	192
1816  	13.54%      	凛风寒梅             	96
1817  	13.54%      	imv                      	96
1818  	13.45%      	马赛小回旋          	528
1819  	13.39%      	圣杯碳                	112
1820  	13.39%      	千早爱音             	112
1821  	13.27%      	凉风                   	98
1822  	13.24%      	PureTea                  	68
1823  	13.19%      	石井一马             	144
1824  	12.50%      	齐静春                	16
1825  	12.50%      	黎子糕                	48
1826  	12.50%      	黄英似蛭             	16
1827  	12.50%      	飞龙在天             	16
1828  	12.50%      	阿藥                   	16
1829  	12.50%      	阿橘ovo                	16
1830  	12.50%      	诗人哪                	48
1831  	12.50%      	芙宁娜                	32
1832  	12.50%      	自古以来             	16
1833  	12.50%      	胡牌大师             	16
1834  	12.50%      	组组组组合龙       	48
1835  	12.50%      	籉譱䝁                	16
1836  	12.50%      	甲鱼                   	16
1837  	12.50%      	牛肉干干             	32
1838  	12.50%      	熊哥                   	32
1839  	12.50%      	灰毛团子             	16
1840  	12.50%      	演员                   	16
1841  	12.50%      	柯西不再忧伤       	16
1842  	12.50%      	林嘿嘿4号            	48
1843  	12.50%      	来吃莴苣吧          	8
1844  	12.50%      	木子十甫寸          	16
1845  	12.50%      	日暗地旱             	80
1846  	12.50%      	无言清澈之风       	64
1847  	12.50%      	撒点小孜然          	16
1848  	12.50%      	把把胡                	16
1849  	12.50%      	弥卡呦                	16
1850  	12.50%      	小米                   	96
1851  	12.50%      	嘉瑜之秋             	16
1852  	12.50%      	喵喵麦当当          	16
1853  	12.50%      	哼哼总                	16
1854  	12.50%      	吱吱sama               	64
1855  	12.50%      	名字不重要          	16
1856  	12.50%      	博涵                   	16
1857  	12.50%      	包包大人             	32
1858  	12.50%      	加藤黄瓜             	32
1859  	12.50%      	决绝玦                	88
1860  	12.50%      	信教的coke            	24
1861  	12.50%      	三横一棵树          	16
1862  	12.50%      	万俟北辰             	96
1863  	12.50%      	一听就和             	16
1864  	12.50%      	znev                     	64
1865  	12.50%      	silence                  	24
1866  	12.50%      	saltyfish                	16
1867  	12.50%      	quill                    	32
1868  	12.50%      	parrot                   	32
1869  	12.50%      	ouyousou                 	16
1870  	12.50%      	linsaiya                 	64
1871  	12.50%      	chongyu7896              	16
1872  	12.50%      	awei                     	48
1873  	12.50%      	ad2                      	16
1874  	12.50%      	Yawncat                  	16
1875  	12.50%      	Xx33272                  	16
1876  	12.50%      	Tairitsu                 	80
1877  	12.50%      	TATTOT                   	16
1878  	12.50%      	SpireSleeps              	32
1879  	12.50%      	Oscar                    	16
1880  	12.50%      	NotANumber               	64
1881  	12.50%      	Milton                   	32
1882  	12.50%      	Lily0818                 	32
1883  	12.50%      	Kay1212                  	48
1884  	12.50%      	GNOREZ                   	16
1885  	12.50%      	Enmity                   	16
1886  	12.50%      	Deictic                  	48
1887  	12.50%      	CoL1n                    	80
1888  	12.50%      	Ambitious荣             	32
1889  	12.10%      	鸡肉拉伤             	157
1890  	11.25%      	夤夜长风             	80
1891  	11.11%      	折一尾纸鸢          	144
1892  	10.94%      	SfArccos                 	128
1893  	10.87%      	Ghost                    	46
1894  	10.42%      	蔓蔓蔓蔓蔓蔓       	48
1895  	10.42%      	MarioYio                 	48
1896  	10.42%      	LZN                      	48
1897  	9.72%       	WeakBot1                 	72
1898  	9.49%       	勘察加                	253
1899  	9.38%       	大大大鹏子          	32
1900  	9.38%       	xxxr                     	32
1901  	8.54%       	月与星空             	82
1902  	8.33%       	云中观山客          	48
1903  	8.33%       	wardell                  	48
1904  	8.33%       	neurax                   	48
1905  	8.33%       	WeakBot2                 	72
1906  	7.81%       	Xiaopp                   	64
1907  	6.25%       	芋头                   	32
1908  	6.25%       	绵羊                   	16
1909  	6.25%       	百合123                	16
1910  	6.25%       	流觞                   	32
1911  	6.25%       	橘子111                	16
1912  	6.25%       	检查绝张             	16
1913  	6.25%       	孤独与saki            	16
1914  	6.25%       	喜欢和小三元       	16
1915  	6.25%       	兮苡灬城悾          	16
1916  	6.25%       	sauluo                   	16
1917  	6.25%       	ok小子                 	32
1918  	6.25%       	morgl                    	48
1919  	6.25%       	ZJU国标分队2         	16
1920  	6.25%       	Natsumi                  	16
1921  	6.25%       	Monophenol               	16
1922  	6.25%       	Ghuxi                    	16
1923  	6.25%       	FelixCs                  	16
1924  	5.00%       	嗯不好不可以       	20
1925  	4.00%       	齹                      	25
1926  	3.12%       	山兔                   	32
1927  	0.00%       	陌                      	16
1928  	0.00%       	装饰                   	16
1929  	0.00%       	木头小人儿r         	16
1930  	0.00%       	叁壹                   	16
1931  	0.00%       	不破爱花             	16
1932  	0.00%       	jtnmsl                   	16
1933  	0.00%       	cos是我的神          	16
1934  	0.00%       	H41DA1NY4                	16
